customer_id,recency_days,frequency,monetary,r_score,f_score,m_score,segment
16017.0,46,4,119619.15,4,4,4,Champions
16018.0,179,3,47368.65,3,3,2,Loyal
16019.0,52,18,1267089.6,4,5,5,Champions
16020.0,16,2,87623.55,5,3,3,Loyal
16021.0,394,1,39990.3,2,2,2,Hibernating
16023.0,45,2,56906.85,4,3,3,Loyal
16024.0,11,2,47278.350000000006,5,3,2,Loyal
16025.0,29,1,46164.3,4,2,2,Potential
16026.0,42,1,24789.45,4,2,1,Potential
16027.0,91,7,73351.95,3,5,3,Loyal
16028.0,595,1,8631.0,1,2,1,Hibernating
16029.0,38,64,7543591.65,4,5,5,Champions
16030.0,309,1,34780.2,2,2,2,Hibernating
16031.0,246,1,32091.15,2,2,2,Hibernating
16032.0,455,6,206897.25,1,5,4,At Risk
16033.0,5,22,892099.95,5,5,5,Champions
16034.0,195,6,97515.6,3,5,3,Loyal
16035.0,559,1,22861.65,1,2,1,Hibernating
16036.0,86,3,179356.8,3,3,4,Loyal
16037.0,304,4,132066.9,2,4,4,At Risk
16038.0,7,3,49536.9,5,3,2,Loyal
16039.0,423,1,32856.6,1,2,2,Hibernating
16040.0,529,2,56836.5,1,3,3,At Risk
16041.0,30,2,261597.0,4,3,5,Loyal
16042.0,21,6,133462.35,5,5,4,Champions
16043.0,210,5,114506.7,3,4,4,Loyal
16044.0,434,1,35788.2,1,2,2,Hibernating
16045.0,161,6,268845.15,3,5,5,Loyal
16048.0,372,3,60105.15,2,3,3,At Risk
16049.0,39,6,199466.4,4,5,4,Champions
16050.0,173,2,23992.5,3,3,1,Loyal
16053.0,32,3,177035.25,4,4,4,Champions
16054.0,144,1,82309.5,3,2,3,Potential
16055.0,220,1,14154.0,2,2,1,Hibernating
16057.0,15,7,357897.75,5,5,5,Champions
16059.0,71,7,202462.05,4,5,4,Champions
16060.0,430,1,12584.25,1,2,1,Hibernating
16061.0,430,1,9413.25,1,2,1,Hibernating
16062.0,9,5,211016.4,5,4,4,Champions
16065.0,379,4,90640.2,2,4,3,At Risk
16066.0,16,2,47255.25,5,3,2,Loyal
16069.0,417,1,48058.5,2,2,2,Hibernating
16070.0,21,1,17356.5,5,2,1,Potential
16071.0,44,2,53617.2,4,3,3,Loyal
16072.0,427,2,197917.65000000002,1,3,4,At Risk
16073.0,296,1,12852.0,2,2,1,Hibernating
16074.0,389,1,27851.25,2,2,2,Hibernating
16076.0,2,7,155012.55,5,5,4,Champions
16078.0,283,1,8316.0,2,2,1,Hibernating
16079.0,16,2,109029.9,5,3,4,Loyal
16080.0,81,3,31070.55,3,4,2,Loyal
16081.0,55,7,435222.9,4,5,5,Champions
16082.0,669,1,11208.75,1,2,1,Hibernating
16083.0,100,2,177422.7,3,3,4,Loyal
16085.0,22,6,143789.1,5,5,4,Champions
16086.0,58,5,149164.05,4,4,4,Champions
16087.0,388,4,148520.4,2,4,4,At Risk
16088.0,575,2,150930.15,1,3,4,At Risk
16089.0,385,2,28501.2,2,3,2,At Risk
16091.0,198,1,16511.25,3,2,1,Potential
16092.0,253,4,113499.75,2,4,4,At Risk
16093.0,106,1,1785.0,3,2,1,Potential
16094.0,28,6,200642.40000000002,4,5,4,Champions
16095.0,455,1,46940.25,1,2,2,Hibernating
16096.0,263,3,134232.0,2,4,4,At Risk
16097.0,239,1,19430.25,2,2,1,Hibernating
16098.0,127,7,237996.15,3,5,5,Loyal
16099.0,225,3,79222.5,2,4,3,At Risk
16100.0,462,1,61177.2,1,2,3,Hibernating
16101.0,434,3,203538.3,1,4,4,At Risk
16103.0,6,12,349135.5,5,5,5,Champions
16104.0,61,6,156703.05,4,5,4,Champions
16105.0,438,3,152636.4,1,4,4,At Risk
16106.0,65,1,11379.9,4,2,1,Potential
16107.0,17,2,97156.5,5,3,3,Loyal
16108.0,84,4,234771.6,3,4,5,Loyal
16110.0,261,1,29844.15,2,2,2,Hibernating
16112.0,154,3,16713.9,3,4,1,Loyal
16113.0,182,1,16944.9,3,2,1,Potential
16115.0,71,5,126890.4,4,4,4,Champions
16116.0,211,1,64341.9,3,2,3,Potential
16117.0,189,2,54694.5,3,3,3,Loyal
16119.0,7,7,163801.05,5,5,4,Champions
16120.0,58,3,32791.5,4,4,2,Loyal
16121.0,390,3,64047.9,2,4,3,At Risk
16122.0,72,5,90008.1,4,4,3,Loyal
16123.0,51,1,32316.9,4,2,2,Potential
16125.0,380,6,197131.2,2,5,4,At Risk
16126.0,28,12,1420172.25,4,5,5,Champions
16127.0,726,1,15231.3,1,2,1,Hibernating
16128.0,17,10,363216.0,5,5,5,Champions
16129.0,429,2,99471.75,1,3,3,At Risk
16130.0,421,3,79267.65,2,4,3,At Risk
16131.0,115,6,668417.3999999999,3,5,5,Loyal
16132.0,543,2,69741.0,1,3,3,At Risk
16133.0,6,36,1729268.1,5,5,5,Champions
16134.0,21,4,130060.35,5,4,4,Champions
16136.0,77,2,39979.8,3,3,2,Loyal
16137.0,679,1,44383.5,1,2,2,Hibernating
16138.0,378,2,41384.7,2,3,2,At Risk
16139.0,206,3,64631.7,3,4,3,Loyal
16140.0,65,2,89178.6,4,3,3,Loyal
16141.0,87,2,100373.7,3,3,3,Loyal
16142.0,249,1,56210.7,2,2,3,Hibernating
16143.0,2,12,515637.15,5,5,5,Champions
16145.0,8,13,496866.3,5,5,5,Champions
16146.0,156,3,70658.7,3,4,3,Loyal
16147.0,406,1,77049.0,2,2,3,Hibernating
16149.0,4,2,29454.600000000002,5,3,2,Loyal
16150.0,88,8,369604.2,3,5,5,Loyal
16153.0,115,8,403390.05,3,5,5,Loyal
16155.0,450,2,35049.0,1,3,2,At Risk
16156.0,8,16,567164.85,5,5,5,Champions
16157.0,23,1,26037.9,5,2,2,Potential
16158.0,521,7,51205.35,1,5,2,At Risk
16159.0,281,3,96100.20000000001,2,4,3,At Risk
16160.0,64,2,107671.2,4,3,4,Loyal
16161.0,1,33,1124582.55,5,5,5,Champions
16162.0,251,1,3927.0,2,2,1,Hibernating
16163.0,416,3,158453.4,2,4,4,At Risk
16164.0,42,1,25762.8,4,2,2,Potential
16166.0,427,2,45762.15,1,3,2,At Risk
16167.0,413,3,60456.9,2,4,3,At Risk
16168.0,10,43,790020.0,5,5,5,Champions
16169.0,75,1,61683.3,3,2,3,Potential
16170.0,50,13,471409.05,4,5,5,Champions
16171.0,58,1,7686.0,4,2,1,Potential
16172.0,94,7,171732.75,3,5,4,Loyal
16173.0,15,2,52974.6,5,3,3,Loyal
16174.0,134,4,143036.25,3,4,4,Loyal
16175.0,168,5,141040.2,3,4,4,Loyal
16176.0,420,3,174036.45,2,4,4,At Risk
16177.0,49,6,207538.8,4,5,4,Champions
16178.0,137,2,64323.0,3,3,3,Loyal
16179.0,60,1,22662.15,4,2,1,Potential
16180.0,99,7,998072.25,3,5,5,Loyal
16181.0,72,1,32081.7,4,2,2,Potential
16182.0,71,6,798803.25,4,5,5,Champions
16183.0,394,2,29925.0,2,3,2,At Risk
16184.0,63,1,18163.95,4,2,1,Potential
16185.0,564,1,12107.55,1,2,1,Hibernating
16186.0,66,15,531961.5,4,5,5,Champions
16187.0,31,8,400764.0,4,5,5,Champions
16188.0,140,4,90387.15,3,4,3,Loyal
16189.0,15,2,22625.4,5,3,1,Loyal
16190.0,39,5,201784.8,4,4,4,Champions
16191.0,22,17,1017019.5,5,5,5,Champions
16193.0,410,1,33177.9,2,2,2,Hibernating
16195.0,722,1,33941.25,1,2,2,Hibernating
16196.0,488,1,9796.5,1,2,1,Hibernating
16197.0,468,7,147630.0,1,5,4,At Risk
16198.0,436,1,66082.8,1,2,3,Hibernating
16199.0,443,6,49376.25,1,5,2,At Risk
16200.0,382,6,266025.9,2,5,5,At Risk
16201.0,2,5,221772.6,5,4,4,Champions
16202.0,360,5,155127.0,2,4,4,At Risk
16203.0,58,4,71905.05,4,4,3,Loyal
16204.0,730,1,22393.35,1,2,1,Hibernating
16205.0,36,2,65675.4,4,3,3,Loyal
16206.0,54,7,121133.25,4,5,4,Champions
16207.0,24,1,41409.9,5,2,2,Potential
16208.0,44,6,190054.2,4,5,4,Champions
16209.0,88,8,413855.4,3,5,5,Loyal
16210.0,14,19,2346082.2,5,5,5,Champions
16211.0,420,2,57074.85,2,3,3,At Risk
16212.0,18,3,99890.7,5,4,3,Loyal
16213.0,78,1,16695.0,3,2,1,Potential
16214.0,170,2,89885.25,3,3,3,Loyal
16215.0,80,1,25446.75,3,2,2,Potential
16216.0,266,1,96067.65,2,2,3,Hibernating
16217.0,281,1,19215.0,2,2,1,Hibernating
16218.0,138,8,340604.25,3,5,5,Loyal
16221.0,36,7,168754.95,4,5,4,Champions
16222.0,317,2,141248.1,2,3,4,At Risk
16223.0,395,1,62662.95,2,2,3,Hibernating
16224.0,56,4,130284.0,4,4,4,Champions
16225.0,44,8,152822.25,4,5,4,Champions
16226.0,202,5,70577.85,3,4,3,Loyal
16227.0,224,2,66614.1,2,3,3,At Risk
16228.0,399,1,26752.95,2,2,2,Hibernating
16229.0,86,5,220390.8,3,4,4,Loyal
16230.0,219,1,28972.65,2,2,2,Hibernating
16231.0,378,3,82600.35,2,4,3,At Risk
16232.0,43,4,149754.15,4,4,4,Champions
16233.0,70,6,123365.55,4,5,4,Champions
16234.0,514,1,11077.5,1,2,1,Hibernating
16235.0,40,4,61100.55,4,4,3,Loyal
16236.0,77,1,45381.0,3,2,2,Potential
16237.0,436,1,14348.25,1,2,1,Hibernating
16239.0,56,5,120151.5,4,4,4,Champions
16240.0,23,2,390474.0,5,3,5,Loyal
16241.0,9,10,323827.35,5,5,5,Champions
16242.0,31,9,528152.1,4,5,5,Champions
16243.0,33,2,42955.5,4,3,2,Loyal
16244.0,211,2,270834.89999999997,3,3,5,Loyal
16245.0,23,3,148434.3,5,4,4,Champions
16246.0,459,2,86861.25,1,3,3,At Risk
16247.0,169,1,12028.8,3,2,1,Potential
16249.0,112,3,116448.15,3,4,4,Loyal
16250.0,386,1,18459.0,2,2,1,Hibernating
16251.0,511,1,13472.55,1,2,1,Hibernating
16252.0,382,1,30984.45,2,2,2,Hibernating
16253.0,419,4,309738.45,2,4,5,At Risk
16254.0,377,3,103439.7,2,4,4,At Risk
16255.0,95,9,252224.7,3,5,5,Loyal
16256.0,266,2,138838.34999999998,2,3,4,At Risk
16257.0,176,1,4929.75,3,2,1,Potential
16258.0,44,9,811596.45,4,5,5,Champions
16259.0,409,3,38003.7,2,4,2,At Risk
16260.0,50,1,108722.25,4,2,4,Potential
16261.0,16,4,67312.35,5,4,3,Loyal
16262.0,377,1,79290.75,2,2,3,Hibernating
16263.0,422,1,36856.05,2,2,2,Hibernating
16264.0,445,1,58535.4,1,2,3,Hibernating
16265.0,42,8,425158.65,4,5,5,Champions
16266.0,136,9,121228.8,3,5,4,Loyal
16268.0,70,2,70103.25,4,3,3,Loyal
16270.0,352,1,119830.2,2,2,4,Hibernating
16271.0,2,9,292317.9,5,5,5,Champions
16272.0,116,1,43228.5,3,2,2,Potential
16273.0,655,1,27251.7,1,2,2,Hibernating
16275.0,196,2,131849.55,3,3,4,Loyal
16276.0,607,1,111022.8,1,2,4,Hibernating
16278.0,99,1,59469.9,3,2,3,Potential
16279.0,20,7,490738.5,5,5,5,Champions
16281.0,71,3,359522.1,4,4,5,Champions
16282.0,718,1,28350.0,1,2,2,Hibernating
16283.0,67,4,375564.0,4,4,5,Champions
16284.0,30,2,86516.85,4,3,3,Loyal
16285.0,645,1,18574.5,1,2,1,Hibernating
16286.0,623,1,28659.75,1,2,2,Hibernating
16287.0,689,1,23795.1,1,2,1,Hibernating
16288.0,469,1,13634.25,1,2,1,Hibernating
16289.0,461,1,14312.55,1,2,1,Hibernating
16290.0,464,1,9702.0,1,2,1,Hibernating
16292.0,379,4,99908.55,2,4,3,At Risk
16293.0,48,9,291697.35,4,5,5,Champions
16294.0,476,1,13235.25,1,2,1,Hibernating
16295.0,23,2,70359.45,5,3,3,Loyal
16297.0,268,1,31699.5,2,2,2,Hibernating
16298.0,22,2,36472.8,5,3,2,Loyal
16299.0,476,1,20333.25,1,2,1,Hibernating
16300.0,429,3,146205.15000000002,1,4,4,At Risk
16301.0,736,1,11269.65,1,2,1,Hibernating
16303.0,25,6,495507.6,4,5,5,Champions
16306.0,213,3,69977.25,3,4,3,Loyal
16307.0,428,1,42000.0,1,2,2,Hibernating
16308.0,37,6,504000.0,4,5,5,Champions
16310.0,641,1,19989.9,1,2,1,Hibernating
16311.0,17,1,22544.55,5,2,1,Potential
16312.0,431,1,17970.75,1,2,1,Hibernating
16313.0,2,2,28785.75,5,3,2,Loyal
16314.0,458,2,86325.75,1,3,3,At Risk
16315.0,330,1,23768.85,2,2,1,Hibernating
16316.0,63,10,508930.8,4,5,5,Champions
16317.0,119,4,181642.65000000002,3,4,4,Loyal
16319.0,217,1,42462.0,3,2,2,Potential
16320.0,212,4,485106.3,3,4,5,Loyal
16321.0,71,5,52689.0,4,4,3,Loyal
16322.0,0,2,34308.75,5,3,2,Loyal
16323.0,577,1,15346.8,1,2,1,Hibernating
16324.0,127,1,27107.85,3,2,2,Potential
16325.0,245,6,222294.45,2,5,4,At Risk
16326.0,47,15,297723.3,4,5,5,Champions
16327.0,198,10,706745.55,3,5,5,Loyal
16328.0,562,1,32637.15,1,2,2,Hibernating
16329.0,442,2,100528.04999999999,1,3,3,At Risk
16330.0,17,4,32768.4,5,4,2,Loyal
16331.0,431,5,193357.5,1,4,4,At Risk
16332.0,27,4,67214.7,4,4,3,Loyal
16333.0,7,11,1382871.0,5,5,5,Champions
16334.0,491,1,29135.4,1,2,2,Hibernating
16335.0,551,6,253391.25,1,5,5,At Risk
16336.0,420,2,107379.3,2,3,4,At Risk
16337.0,36,1,15860.25,4,2,1,Potential
16338.0,156,1,22554.0,3,2,1,Potential
16340.0,106,3,160236.3,3,4,4,Loyal
16341.0,24,5,281858.85,5,4,5,Champions
16342.0,74,2,18443.25,4,3,1,Loyal
16343.0,15,1,18739.35,5,2,1,Potential
16344.0,668,1,21955.5,1,2,1,Hibernating
16347.0,10,9,305682.3,5,5,5,Champions
16348.0,31,8,188813.1,4,5,4,Champions
16349.0,290,1,5617.5,2,2,1,Hibernating
16350.0,64,6,181522.95,4,5,4,Champions
16351.0,332,9,205832.55,2,5,4,At Risk
16352.0,37,1,21516.6,4,2,1,Potential
16353.0,3,24,697203.15,5,5,5,Champions
16354.0,62,3,63678.3,4,4,3,Loyal
16356.0,197,4,34436.85,3,4,2,Loyal
16357.0,32,2,64094.100000000006,4,3,3,Loyal
16358.0,0,2,139157.55,5,3,4,Loyal
16359.0,64,10,160434.75,4,5,4,Champions
16360.0,4,5,346659.6,5,4,5,Champions
16361.0,9,2,30697.800000000003,5,3,2,Loyal
16362.0,31,4,94987.2,4,4,3,Loyal
16363.0,52,1,11482.8,4,2,1,Potential
16365.0,17,12,279281.1,5,5,5,Champions
16366.0,18,2,104216.7,5,3,4,Loyal
16367.0,36,2,125106.45,4,3,4,Loyal
16368.0,1,2,35461.65,5,3,2,Loyal
16369.0,80,5,170692.2,3,4,4,Loyal
16370.0,116,1,42685.65,3,2,2,Potential
16371.0,448,1,16506.0,1,2,1,Hibernating
16372.0,33,3,125092.8,4,4,4,Champions
16373.0,381,2,32496.45,2,3,2,At Risk
16374.0,261,4,152745.59999999998,2,4,4,At Risk
16375.0,469,2,10920.0,1,3,1,At Risk
16377.0,266,1,71001.0,2,2,3,Hibernating
16378.0,296,1,14999.25,2,2,1,Hibernating
16379.0,3,3,176244.6,5,4,4,Champions
16380.0,60,1,186961.95,4,2,4,Potential
16381.0,395,2,27163.5,2,3,2,At Risk
16382.0,407,2,37075.5,2,3,2,At Risk
16383.0,74,5,191594.55,4,4,4,Champions
16384.0,429,2,81317.25,1,3,3,At Risk
16385.0,59,4,77085.75,4,4,3,Loyal
16386.0,28,3,115771.95,4,4,4,Champions
16387.0,322,4,56503.65,2,4,3,At Risk
16388.0,653,1,19535.25,1,2,1,Hibernating
16389.0,204,2,70367.85,3,3,3,Loyal
16390.0,678,1,20349.0,1,2,1,Hibernating
16391.0,400,4,115879.05,2,4,4,At Risk
16392.0,561,1,20190.45,1,2,1,Hibernating
16393.0,93,15,344593.2,3,5,5,Loyal
16394.0,56,5,163310.7,4,4,4,Champions
16395.0,60,8,219951.9,4,5,4,Champions
16397.0,627,1,13427.4,1,2,1,Hibernating
16399.0,234,2,43224.3,2,3,2,At Risk
16400.0,394,6,218020.95,2,5,4,At Risk
16401.0,44,10,319189.5,4,5,5,Champions
16402.0,264,2,53697.0,2,3,3,At Risk
16404.0,69,1,46520.25,4,2,2,Potential
16405.0,301,1,16842.0,2,2,1,Hibernating
16406.0,450,2,40909.05,1,3,2,At Risk
16407.0,12,8,145749.45,5,5,4,Champions
16408.0,590,1,24352.65,1,2,1,Hibernating
16409.0,35,8,351246.0,4,5,5,Champions
16410.0,733,1,13683.6,1,2,1,Hibernating
16411.0,368,3,86839.2,2,4,3,At Risk
16412.0,53,3,38523.45,4,4,2,Loyal
16414.0,279,2,16199.4,2,3,1,At Risk
16416.0,26,8,288763.65,4,5,5,Champions
16417.0,492,1,3748.5,1,2,1,Hibernating
16418.0,225,1,15320.55,2,2,1,Hibernating
16419.0,112,6,114715.65,3,5,4,Loyal
16420.0,395,1,7875.0,2,2,1,Hibernating
16421.0,375,2,43575.0,2,3,2,At Risk
16422.0,16,68,4264379.7,5,5,5,Champions
16423.0,24,1,36342.6,5,2,2,Potential
16424.0,190,1,14023.8,3,2,1,Potential
16425.0,301,1,31783.5,2,2,2,Hibernating
16426.0,6,6,118375.95,5,5,4,Champions
16427.0,262,2,25311.3,2,3,2,At Risk
16428.0,413,2,54923.399999999994,2,3,3,At Risk
16429.0,105,1,29877.75,3,2,2,Potential
16430.0,56,7,117383.7,4,5,4,Champions
16431.0,296,2,36112.65,2,3,2,At Risk
16434.0,28,7,194489.4,4,5,4,Champions
16436.0,667,2,17050.95,1,3,1,At Risk
16437.0,380,2,31631.25,2,3,2,At Risk
16438.0,5,4,71761.2,5,4,3,Loyal
16440.0,7,3,308196.0,5,4,5,Champions
16441.0,434,2,35149.8,1,3,2,At Risk
16442.0,1,5,94444.34999999999,5,4,3,Loyal
16443.0,520,1,17035.2,1,2,1,Hibernating
16444.0,390,8,176175.3,2,5,4,At Risk
16445.0,386,3,39083.1,2,4,2,At Risk
16446.0,0,2,17689612.5,5,3,5,Loyal
16447.0,135,2,48913.2,3,3,2,Loyal
16448.0,197,2,38626.350000000006,3,3,2,Loyal
16450.0,583,2,125350.05,1,3,4,At Risk
16451.0,560,1,46045.65,1,2,2,Hibernating
16452.0,630,2,34877.850000000006,1,3,2,At Risk
16453.0,547,1,15693.3,1,2,1,Hibernating
16454.0,63,1,619.5,4,2,1,Potential
16455.0,255,3,85302.0,2,4,3,At Risk
16456.0,98,6,258918.45,3,5,5,Loyal
16457.0,217,1,21877.8,3,2,1,Potential
16458.0,2,14,277007.85,5,5,5,Champions
16460.0,72,2,53770.5,4,3,3,Loyal
16461.0,177,3,169598.1,3,4,4,Loyal
16462.0,185,2,7140.0,3,3,1,Loyal
16463.0,52,2,85118.25,4,3,3,Loyal
16464.0,79,2,104816.25,3,3,4,Loyal
16465.0,420,2,78355.2,2,3,3,At Risk
16466.0,53,12,329559.3,4,5,5,Champions
16467.0,508,4,94678.5,1,4,3,At Risk
16468.0,73,2,72021.6,4,3,3,Loyal
16469.0,23,5,87035.55,5,4,3,Loyal
16470.0,115,4,103413.45,3,4,4,Loyal
16471.0,274,3,93153.9,2,4,3,At Risk
16472.0,433,1,24418.8,1,2,1,Hibernating
16473.0,164,2,26009.55,3,3,2,Loyal
16474.0,16,3,133531.65,5,4,4,Champions
16475.0,87,3,24601.5,3,4,1,Loyal
16476.0,431,1,36786.75,1,2,2,Hibernating
16477.0,213,4,168109.2,3,4,4,Loyal
16478.0,24,3,34755.0,5,4,2,Loyal
16479.0,9,2,31587.15,5,3,2,Loyal
16481.0,681,1,47604.9,1,2,2,Hibernating
16482.0,15,1,23165.1,5,2,1,Potential
16483.0,191,1,14631.75,3,2,1,Potential
16484.0,190,1,29998.5,3,2,2,Potential
16485.0,76,3,165366.6,3,4,4,Loyal
16486.0,537,1,14107.8,1,2,1,Hibernating
16487.0,576,2,21987.0,1,3,1,At Risk
16488.0,32,2,38145.45,4,3,2,Loyal
16489.0,379,2,31888.5,2,3,2,At Risk
16490.0,435,1,21568.05,1,2,1,Hibernating
16491.0,46,2,160981.8,4,3,4,Loyal
16492.0,540,1,40483.8,1,2,2,Hibernating
16493.0,79,7,223869.45,3,5,5,Loyal
16495.0,2,3,71863.05,5,4,3,Loyal
16496.0,8,4,179952.15,5,4,4,Champions
16497.0,202,16,393218.7,3,5,5,Loyal
16499.0,364,5,124161.45,2,4,4,At Risk
16500.0,21,6,59983.35,5,5,3,Loyal
16502.0,619,2,27982.5,1,3,2,At Risk
16503.0,106,7,243457.2,3,5,5,Loyal
16504.0,24,1,50859.9,5,2,2,Potential
16505.0,31,1,81648.0,4,2,3,Potential
16506.0,19,2,9481.5,5,3,1,Loyal
16507.0,571,1,16039.8,1,2,1,Hibernating
16508.0,629,1,26124.0,1,2,2,Hibernating
16509.0,296,1,38188.5,2,2,2,Hibernating
16510.0,466,4,151998.0,1,4,4,At Risk
16511.0,21,3,109629.45000000001,5,4,4,Champions
16513.0,4,2,22239.0,5,3,1,Loyal
16515.0,51,6,195087.9,4,5,4,Champions
16517.0,276,1,17083.5,2,2,1,Hibernating
16518.0,283,3,69903.75,2,4,3,At Risk
16519.0,24,2,30346.050000000003,5,3,2,Loyal
16520.0,364,2,106894.20000000001,2,3,4,At Risk
16521.0,414,1,57661.8,2,2,3,Hibernating
16522.0,435,1,31978.8,1,2,2,Hibernating
16523.0,1,17,799772.4,5,5,5,Champions
16524.0,445,2,32354.7,1,3,2,At Risk
16525.0,16,28,1495489.8,5,5,5,Champions
16526.0,171,2,75307.05,3,3,3,Loyal
16527.0,80,2,133606.19999999998,3,3,4,Loyal
16528.0,3,1,25663.05,5,2,2,Potential
16529.0,529,1,41422.5,1,2,2,Hibernating
16530.0,667,1,5076.75,1,2,1,Hibernating
16531.0,36,6,114736.65,4,5,4,Champions
16532.0,135,4,685087.2,3,4,5,Loyal
16533.0,18,2,50890.35,5,3,2,Loyal
16534.0,641,1,66769.5,1,2,3,Hibernating
16535.0,384,2,42823.2,2,3,2,At Risk
16537.0,640,1,2451.75,1,2,1,Hibernating
16538.0,540,2,17798.55,1,3,1,At Risk
16539.0,219,7,280356.3,2,5,5,At Risk
16542.0,53,2,27018.6,4,3,2,Loyal
16543.0,591,1,30682.05,1,2,2,Hibernating
16544.0,519,4,39553.5,1,4,2,At Risk
16545.0,164,2,72431.1,3,3,3,Loyal
16546.0,372,3,526881.6,2,4,5,At Risk
16548.0,598,1,3165.75,1,2,1,Hibernating
16549.0,17,22,877940.7,5,5,5,Champions
16550.0,163,12,601351.8,3,5,5,Loyal
16551.0,336,2,63425.25,2,3,3,At Risk
16553.0,162,23,1159819.5,3,5,5,Loyal
16554.0,41,4,187659.15,4,4,4,Champions
16555.0,109,3,108304.35,3,4,4,Loyal
16556.0,162,8,391513.5,3,5,5,Loyal
16557.0,23,1,18973.5,5,2,1,Potential
16558.0,21,25,868159.95,5,5,5,Champions
16559.0,396,1,19446.0,2,2,1,Hibernating
16560.0,26,6,241977.75,4,5,5,Champions
16561.0,59,1,27820.8,4,2,2,Potential
16562.0,476,1,23505.3,1,2,1,Hibernating
16563.0,399,3,219588.6,2,4,4,At Risk
16564.0,568,1,9219.0,1,2,1,Hibernating
16565.0,363,4,81170.25,2,4,3,At Risk
16566.0,169,3,48707.399999999994,3,4,2,Loyal
16567.0,336,1,58543.8,2,2,3,Hibernating
16568.0,427,2,107194.5,1,3,4,At Risk
16569.0,2,3,74713.8,5,4,3,Loyal
16570.0,31,12,458369.1,4,5,5,Champions
16571.0,175,7,267870.75,3,5,5,Loyal
16572.0,126,3,106008.0,3,4,4,Loyal
16573.0,84,1,38952.9,3,2,2,Potential
16574.0,70,2,109446.75,4,3,4,Loyal
16576.0,521,1,23877.0,1,2,1,Hibernating
16577.0,666,1,39900.0,1,2,2,Hibernating
16578.0,625,1,16443.0,1,2,1,Hibernating
16579.0,425,1,30980.25,1,2,2,Hibernating
16582.0,112,1,32930.1,3,2,2,Potential
16583.0,673,1,6772.5,1,2,1,Hibernating
16584.0,79,4,234354.75,3,4,5,Loyal
16586.0,248,1,48714.75,2,2,2,Hibernating
16588.0,427,3,125165.25,1,4,4,At Risk
16589.0,70,3,51941.4,4,4,3,Loyal
16590.0,400,2,63619.5,2,3,3,At Risk
16592.0,3,21,665192.85,5,5,5,Champions
16593.0,50,4,65476.950000000004,4,4,3,Loyal
16594.0,74,1,19014.45,4,2,1,Potential
16595.0,375,3,128924.25,2,4,4,At Risk
16596.0,15,2,23630.25,5,3,1,Loyal
16597.0,3,1,9454.2,5,2,1,Potential
16598.0,285,1,15230.25,2,2,1,Hibernating
16599.0,385,1,18144.0,2,2,1,Hibernating
16600.0,3,9,150661.35,5,5,4,Champions
16601.0,40,2,32765.25,4,3,2,Loyal
16602.0,388,1,24701.25,2,2,1,Hibernating
16604.0,562,2,45407.25,1,3,2,At Risk
16605.0,723,1,6350.4,1,2,1,Hibernating
16606.0,403,1,12568.5,2,2,1,Hibernating
16607.0,37,21,495908.7,4,5,5,Champions
16608.0,453,1,63138.6,1,2,3,Hibernating
16609.0,134,4,228415.95,3,4,5,Loyal
16610.0,218,1,7944.3,3,2,1,Potential
16611.0,185,3,72065.7,3,4,3,Loyal
16612.0,32,8,308577.15,4,5,5,Champions
16613.0,69,1,64951.95,4,2,3,Potential
16614.0,182,3,123877.95,3,4,4,Loyal
16616.0,156,1,22060.5,3,2,1,Potential
16617.0,235,1,15944.25,2,2,1,Hibernating
16618.0,30,4,242137.35,4,4,5,Champions
16619.0,263,4,203524.65000000002,2,4,4,At Risk
16620.0,3,3,38472.0,5,4,2,Loyal
16621.0,51,2,55851.6,4,3,3,Loyal
16623.0,401,1,32576.25,2,2,2,Hibernating
16624.0,80,2,85109.85,3,3,3,Loyal
16625.0,274,5,173673.15,2,4,4,At Risk
16626.0,6,12,304010.7,5,5,5,Champions
16627.0,78,1,33894.0,3,2,2,Potential
16628.0,29,5,200067.0,4,4,4,Champions
16629.0,95,1,24861.9,3,2,1,Potential
16630.0,406,1,11214.0,2,2,1,Hibernating
16631.0,481,4,113689.8,1,4,4,At Risk
16632.0,485,2,42672.0,1,3,2,At Risk
16633.0,77,3,109626.29999999999,3,4,4,Loyal
16634.0,371,2,66507.0,2,3,3,At Risk
16635.0,406,1,49665.0,2,2,2,Hibernating
16636.0,437,3,261511.95,1,4,5,At Risk
16637.0,60,3,90607.65,4,4,3,Loyal
16638.0,98,10,163158.45,3,5,4,Loyal
16639.0,206,1,17109.75,3,2,1,Potential
16640.0,397,1,18837.0,2,2,1,Hibernating
16641.0,105,1,24265.5,3,2,1,Potential
16642.0,4,3,113132.25,5,4,4,Champions
16643.0,422,1,45738.0,2,2,2,Hibernating
16644.0,177,2,87546.90000000001,3,3,3,Loyal
16645.0,735,1,16840.95,1,2,1,Hibernating
16647.0,169,2,22476.3,3,3,1,Loyal
16648.0,42,2,44095.8,4,3,2,Loyal
16650.0,71,3,82871.25,4,4,3,Loyal
16652.0,58,9,874789.65,4,5,5,Champions
16653.0,15,1,9954.0,5,2,1,Potential
16654.0,186,5,110769.75,3,4,4,Loyal
16655.0,29,7,348021.45,4,5,5,Champions
16656.0,21,17,1058039.85,5,5,5,Champions
16657.0,23,3,73956.75,5,4,3,Loyal
16658.0,367,5,74452.35,2,4,3,At Risk
16660.0,210,3,61708.5,3,4,3,Loyal
