customer_id,gender,age,tenure_months,monthly_income,segment,has_loan,has_card,churned,churn_score,Contract,InternetService,MonthlyCharges
1545-JFUML,Male,65,71,89100.0,HNI,0,0,0,0.1305,Two year,Fiber optic,99.0
3194-ORPIK,Female,55,50,75960.0,HNI,1,1,1,0.8196,Month-to-month,Fiber optic,84.4
7826-VVKWT,Female,68,24,86895.0,HNI,0,0,0,0.2562,Two year,Fiber optic,96.55
1353-GHZOS,Male,40,22,53775.0,Affluent,0,1,0,0.2152,One year,DSL,59.75
2587-EKXTS,Male,52,44,100350.0,HNI,1,0,0,0.4703,Month-to-month,Fiber optic,111.5
5442-BXVND,Female,46,33,21825.0,Mass,1,1,0,0.3902,Month-to-month,No,24.25
8816-VXNZD,Female,28,1,67590.0,Affluent,1,0,1,0.9421,Month-to-month,Fiber optic,75.1
9378-FXTIZ,Female,57,54,63135.0,Affluent,0,1,1,0.5407,One year,DSL,70.15
1723-HKXJQ,Male,51,42,91575.0,HNI,1,0,1,0.8635,Month-to-month,Fiber optic,101.75
7825-GKXMW,Female,28,1,41220.0,Mass,1,0,1,0.9051,Month-to-month,DSL,45.8
9753-OYLBX,Female,28,1,18450.0,Mass,1,0,0,0.4732,Month-to-month,No,20.5
2364-UFROM,Male,44,30,63360.0,Affluent,0,0,0,0.2067,One year,DSL,70.4
6656-JWRQX,Female,28,1,27495.0,Mass,1,0,0,0.4858,Month-to-month,DSL,30.55
6473-ULUHT,Male,36,16,76410.0,HNI,1,0,0,0.5134,Month-to-month,DSL,84.9
1240-KNSEZ,Male,28,1,18090.0,Mass,1,0,1,0.8726,Month-to-month,No,20.1
0836-SEYLU,Male,32,9,36585.0,Mass,1,0,1,0.8767,Month-to-month,DSL,40.65
4433-JCGCG,Male,68,46,90900.0,HNI,1,0,1,0.8516,Month-to-month,Fiber optic,101.0
3716-BDVDB,Male,28,1,62190.0,Affluent,1,0,1,0.9345,Month-to-month,Fiber optic,69.1
7688-AWMDX,Male,65,71,49050.0,Affluent,0,1,0,0.0743,Two year,DSL,54.5
2842-BCQGE,Male,51,43,67815.0,Affluent,1,1,0,0.4274,Month-to-month,Fiber optic,75.35
7244-QWYHG,Male,55,50,40005.0,Mass,0,1,0,0.1192,One year,DSL,44.45
5899-MQZZL,Female,35,13,67500.0,Affluent,1,0,1,0.9091,Month-to-month,Fiber optic,75.0
6849-OYAMU,Male,38,19,90000.0,HNI,0,1,1,0.6743,One year,Fiber optic,100.0
5312-UXESG,Female,50,41,88245.0,HNI,1,1,0,0.4615,Month-to-month,Fiber optic,98.05
9488-HGMJH,Female,68,1,64035.0,Affluent,1,0,1,0.9371,Month-to-month,Fiber optic,71.15
6038-GCYEC,Female,41,24,48735.0,Affluent,1,1,1,0.8526,Month-to-month,DSL,54.15
2150-WLKUW,Female,50,40,57510.0,Affluent,0,1,0,0.1711,One year,DSL,63.9
7159-FVYPK,Female,29,3,62235.0,Affluent,1,1,0,0.5291,Month-to-month,DSL,69.15
7032-LMBHI,Female,48,37,58185.0,Affluent,0,1,0,0.1803,One year,DSL,64.65
1150-WFARN,Female,64,67,97875.0,HNI,0,1,1,0.5538,Two year,Fiber optic,108.75
6088-BXMRG,Female,45,32,88965.0,HNI,1,0,0,0.4872,Month-to-month,Fiber optic,98.85
3144-AUDBS,Female,31,6,44235.0,Mass,1,0,1,0.8956,Month-to-month,DSL,49.15
4821-SJHJV,Female,45,32,80640.0,HNI,1,0,0,0.4755,Month-to-month,Fiber optic,89.6
7346-MEDWM,Female,60,59,74925.0,HNI,1,0,0,0.3935,Month-to-month,Fiber optic,83.25
1137-DGOWI,Female,44,30,63225.0,Affluent,0,1,0,0.2065,One year,DSL,70.25
5616-PRTNT,Male,39,20,17460.0,Mass,1,0,1,0.8197,Month-to-month,No,19.4
3812-LRZIR,Female,42,27,22050.0,Mass,0,0,0,0.157,Two year,No,24.5
4818-QIUFN,Female,68,20,71235.0,Affluent,1,0,1,0.8952,Month-to-month,Fiber optic,79.15
9483-GCPWE,Male,32,9,18090.0,Mass,0,0,0,0.2007,One year,No,20.1
4227-OJHAL,Female,65,68,65700.0,Affluent,0,1,0,0.1059,One year,DSL,73.0
9220-CXRSC,Female,65,69,55260.0,Affluent,0,1,0,0.0885,Two year,DSL,61.4
4993-JCRGJ,Male,42,26,75870.0,HNI,1,0,0,0.4853,Month-to-month,Fiber optic,84.3
9537-JALFH,Male,65,69,17910.0,Mass,0,1,0,0.0361,Two year,No,19.9
6698-OXETB,Male,34,11,18360.0,Mass,0,0,0,0.1956,Two year,No,20.4
2103-ZRXFN,Male,28,1,45675.0,Affluent,1,0,0,0.5114,Month-to-month,DSL,50.75
3724-BSCVH,Male,33,10,18405.0,Mass,0,0,0,0.1984,One year,No,20.45
4877-TSOFF,Female,58,55,68175.0,Affluent,0,1,0,0.145,One year,DSL,75.75
9209-NWPGU,Male,52,44,58860.0,Affluent,0,0,0,0.1621,One year,DSL,65.4
6961-VCPMC,Male,68,46,72360.0,HNI,1,0,1,0.8255,Month-to-month,Fiber optic,80.4
7306-YDSOI,Male,65,69,53775.0,Affluent,0,1,0,0.0864,Two year,DSL,59.75
5288-AHOUP,Male,68,11,70650.0,Affluent,1,0,0,0.519,Month-to-month,Fiber optic,78.5
6688-UZPWD,Female,34,11,91800.0,HNI,1,0,1,0.9487,Month-to-month,Fiber optic,102.0
0655-YDGFJ,Male,43,29,44055.0,Mass,1,1,0,0.4324,Month-to-month,DSL,48.95
8468-EHYJA,Female,59,57,89685.0,HNI,1,0,0,0.4197,Month-to-month,Fiber optic,99.65
6823-SIDFQ,Male,43,28,16425.0,Mass,0,1,0,0.1463,One year,No,18.25
1097-FSPVW,Female,51,42,49095.0,Affluent,1,1,0,0.4038,Month-to-month,DSL,54.55
2839-RFSQE,Female,29,2,18585.0,Mass,1,0,1,0.8706,Month-to-month,No,20.65
8328-SKJNO,Male,40,23,36585.0,Mass,0,1,0,0.1883,One year,DSL,40.65
7010-ZMVBF,Female,37,18,18405.0,Mass,1,0,0,0.4265,Month-to-month,No,20.45
5201-CBWYG,Male,62,62,22320.0,Mass,0,1,0,0.0615,One year,No,24.8
0968-GSIKN,Female,28,1,63720.0,Affluent,1,0,1,0.9367,Month-to-month,Fiber optic,70.8
1965-DDBWU,Male,36,16,80145.0,HNI,1,1,1,0.9186,Month-to-month,Fiber optic,89.05
9057-SIHCH,Female,29,3,86940.0,HNI,1,0,1,0.9638,Month-to-month,Fiber optic,96.6
6352-GIGGQ,Male,64,67,79920.0,HNI,0,1,0,0.1286,One year,DSL,88.8
3635-QQRQD,Male,62,62,18045.0,Mass,0,1,0,0.0555,Two year,No,20.05
6771-XWBDM,Female,59,57,94050.0,HNI,1,1,1,0.8258,Month-to-month,Fiber optic,104.5
2897-DOVND,Male,29,2,62820.0,Affluent,1,0,0,0.5327,Month-to-month,Fiber optic,69.8
3082-YVEKW,Female,40,23,69435.0,Affluent,0,1,0,0.2344,Two year,DSL,77.15
0191-EQUUH,Female,41,25,31545.0,Mass,0,1,0,0.1758,Two year,DSL,35.05
7134-HBPBS,Female,68,72,97290.0,HNI,0,1,0,0.1393,Two year,Fiber optic,108.1
3489-HHPFY,Female,29,2,75645.0,HNI,1,0,0,0.5507,Month-to-month,Fiber optic,84.05
2926-JEJJC,Female,32,8,18180.0,Mass,0,1,0,0.2036,One year,No,20.2
8601-QACRS,Female,30,5,45540.0,Affluent,1,0,1,0.9002,Month-to-month,DSL,50.6
4950-BDEUX,Male,47,35,44280.0,Mass,1,0,0,0.4163,Month-to-month,DSL,49.2
5789-LDFXO,Male,41,24,22140.0,Mass,0,0,0,0.1653,One year,No,24.6
0508-OOLTO,Female,29,2,64485.0,Affluent,1,0,0,0.535,Month-to-month,Fiber optic,71.65
2984-TBYKU,Male,65,72,94410.0,HNI,0,1,0,0.1352,Two year,Fiber optic,104.9
9822-WMWVG,Female,50,41,95850.0,HNI,1,0,0,0.4722,Month-to-month,Fiber optic,106.5
2391-SOORI,Male,30,4,44415.0,Mass,1,0,1,0.9014,Month-to-month,DSL,49.35
9040-KZVWO,Male,42,26,67950.0,Affluent,0,1,0,0.2241,One year,Fiber optic,75.5
2645-QTLMB,Male,31,7,84825.0,HNI,1,0,1,0.9499,Month-to-month,Fiber optic,94.25
4806-HIPDW,Female,28,1,62055.0,Affluent,1,0,1,0.9344,Month-to-month,Fiber optic,68.95
1548-ARAGG,Female,30,4,52650.0,Affluent,1,0,0,0.5129,Month-to-month,DSL,58.5
6339-RZCBJ,Male,54,48,71010.0,Affluent,0,1,0,0.1682,Two year,DSL,78.9
4424-TKOPW,Male,68,2,84465.0,HNI,1,0,1,0.9631,Month-to-month,Fiber optic,93.85
4415-WNGVR,Female,68,12,71280.0,Affluent,0,0,0,0.2672,One year,DSL,79.2
2522-AHJXR,Male,61,60,98505.0,HNI,1,1,0,0.4239,Month-to-month,Fiber optic,109.45
0412-UCCNP,Male,58,55,53280.0,Affluent,0,0,0,0.1241,Two year,DSL,59.2
1816-FLZDK,Male,28,1,26235.0,Mass,1,0,0,0.4841,Month-to-month,DSL,29.15
7096-UCLNH,Male,28,1,18045.0,Mass,1,0,0,0.4726,Month-to-month,No,20.05
8443-ZRDBZ,Male,30,4,68445.0,Affluent,1,0,1,0.9351,Month-to-month,Fiber optic,76.05
9136-ALYBR,Male,28,1,22005.0,Mass,1,0,1,0.8781,Month-to-month,DSL,24.45
4615-PIVVU,Female,51,42,59850.0,Affluent,0,1,0,0.1689,Two year,DSL,66.5
8885-QSQBX,Female,28,1,44595.0,Mass,1,1,0,0.5098,Month-to-month,DSL,49.55
7479-NITWS,Male,31,7,80415.0,HNI,1,1,1,0.9437,Month-to-month,Fiber optic,89.35
8617-ENBDS,Male,29,3,66240.0,Affluent,1,1,0,0.5347,Month-to-month,Fiber optic,73.6
9385-NXKDA,Female,65,72,74385.0,HNI,0,1,0,0.1071,Two year,DSL,82.65
0430-IHCDJ,Male,36,15,44100.0,Mass,1,0,0,0.4708,Month-to-month,DSL,49.0
2959-MJHIC,Male,30,4,72315.0,HNI,1,0,1,0.9405,Month-to-month,Fiber optic,80.35
6674-KVJHG,Female,34,11,22680.0,Mass,0,0,0,0.2017,One year,No,25.2
1814-DKOLC,Female,30,5,22905.0,Mass,1,0,0,0.4684,Month-to-month,No,25.45
4201-JMNGR,Female,68,1,50220.0,Affluent,1,0,1,0.9177,Month-to-month,DSL,55.8
9351-HXDMR,Male,65,72,99810.0,HNI,0,1,0,0.1428,Two year,Fiber optic,110.9
3537-HPKQT,Female,58,55,69975.0,Affluent,1,1,0,0.3975,Month-to-month,Fiber optic,77.75
2129-ALKBS,Female,50,40,23580.0,Mass,1,0,0,0.3735,Month-to-month,No,26.2
5821-MMEIL,Female,59,57,17910.0,Mass,0,1,0,0.069,Two year,No,19.9
5960-WPXQM,Male,28,1,71145.0,Affluent,1,0,1,0.9471,Month-to-month,Fiber optic,79.05
0684-AOSIH,Male,28,1,85500.0,HNI,1,0,1,0.9673,Month-to-month,Fiber optic,95.0
8260-NGFNY,Female,28,1,22680.0,Mass,1,0,1,0.8791,Month-to-month,DSL,25.2
1309-XGFSN,Male,68,52,72765.0,HNI,0,0,0,0.1597,One year,DSL,80.85
1866-RZZQS,Male,68,41,88560.0,HNI,1,0,1,0.862,Month-to-month,Fiber optic,98.4
6968-URWQU,Male,51,43,50715.0,Affluent,0,0,0,0.1534,One year,DSL,56.35
4742-TXUEX,Female,53,47,17370.0,Mass,0,1,0,0.0956,Two year,No,19.3
9631-XEYKE,Male,29,3,45360.0,Affluent,1,1,0,0.5054,Month-to-month,DSL,50.4
8631-NBHFZ,Male,68,66,71460.0,Affluent,0,1,1,0.5195,Two year,DSL,79.4
1335-MXCSE,Male,58,55,49725.0,Affluent,0,1,0,0.1191,Two year,DSL,55.25
8873-TMKGR,Male,43,29,17190.0,Mass,0,0,0,0.1447,One year,No,19.1
8800-JOOCF,Female,34,12,75645.0,HNI,1,0,0,0.5233,Month-to-month,Fiber optic,84.05
1469-LBJQJ,Female,64,66,94680.0,HNI,1,0,0,0.4021,Month-to-month,Fiber optic,105.2
4958-XCBDQ,Male,68,35,91260.0,HNI,1,0,1,0.8822,Month-to-month,Fiber optic,101.4
8337-UPOAQ,Male,68,10,80820.0,HNI,1,0,1,0.936,Month-to-month,Fiber optic,89.8
0064-YIJGF,Male,42,27,68175.0,Affluent,1,1,0,0.4717,Month-to-month,Fiber optic,75.75
2386-OWURY,Female,59,58,85770.0,HNI,1,0,0,0.4115,Month-to-month,Fiber optic,95.3
1725-IQNIY,Male,57,54,98775.0,HNI,0,1,1,0.5907,Two year,Fiber optic,109.75
0310-VQXAM,Male,32,9,17865.0,Mass,1,0,0,0.4504,Month-to-month,No,19.85
6598-RFFVI,Male,29,2,17370.0,Mass,0,1,1,0.6189,One year,No,19.3
3453-RTHJQ,Male,31,6,62190.0,Affluent,1,0,0,0.5208,Month-to-month,Fiber optic,69.1
6712-OAWRH,Female,68,26,82125.0,HNI,1,0,1,0.894,Month-to-month,Fiber optic,91.25
6278-FEPBZ,Female,32,9,18225.0,Mass,1,0,0,0.4509,Month-to-month,No,20.25
4280-DLSHD,Male,32,8,49275.0,Affluent,1,0,0,0.4972,Month-to-month,DSL,54.75
1508-DFXCU,Male,34,12,73305.0,HNI,1,0,0,0.52,Month-to-month,Fiber optic,81.45
8614-VGMMV,Female,36,15,44190.0,Mass,1,0,1,0.8709,Month-to-month,DSL,49.1
7868-BGSZA,Male,51,43,72180.0,HNI,0,0,0,0.1835,One year,DSL,80.2
2800-QQUSO,Male,51,42,90270.0,HNI,1,0,0,0.4616,Month-to-month,Fiber optic,100.3
2930-UOTMB,Female,45,31,58725.0,Affluent,1,1,1,0.8475,Month-to-month,DSL,65.25
7973-DZRKH,Female,64,66,81855.0,HNI,0,1,0,0.1341,Two year,Fiber optic,90.95
5914-DVBWJ,Female,68,18,76905.0,HNI,1,0,1,0.9086,Month-to-month,Fiber optic,85.45
7698-YFGEZ,Male,28,1,18000.0,Mass,1,0,0,0.4725,Month-to-month,No,20.0
2533-QVMSK,Male,61,61,84690.0,HNI,0,0,1,0.5517,Two year,Fiber optic,94.1
9773-PEQBZ,Male,33,10,71865.0,Affluent,1,0,0,0.5235,Month-to-month,Fiber optic,79.85
8644-XLFBW,Male,68,1,64485.0,Affluent,1,0,1,0.9378,Month-to-month,Fiber optic,71.65
0650-BWOZN,Female,68,18,66195.0,Affluent,1,0,0,0.4936,Month-to-month,Fiber optic,73.55
8625-AZYZY,Male,41,24,94185.0,HNI,1,0,1,0.9164,Month-to-month,Fiber optic,104.65
7785-RDVIG,Female,29,3,17370.0,Mass,1,0,0,0.4662,Month-to-month,No,19.3
9602-WCXPI,Male,55,50,18135.0,Mass,0,1,0,0.0885,One year,No,20.15
2903-YYTBW,Male,28,1,40095.0,Mass,1,0,0,0.5035,Month-to-month,DSL,44.55
3620-MWJNE,Male,29,2,49005.0,Affluent,1,0,0,0.5133,Month-to-month,DSL,54.45
8573-JGCZW,Male,37,17,17685.0,Mass,0,1,0,0.1782,One year,No,19.65
6837-HAEVO,Male,65,69,94500.0,HNI,0,0,0,0.1436,Two year,Fiber optic,105.0
6701-YVNQG,Male,65,72,79830.0,HNI,0,1,0,0.1148,Two year,DSL,88.7
9306-CPCBC,Female,29,3,66825.0,Affluent,1,0,1,0.9356,Month-to-month,Fiber optic,74.25
4304-XUMGI,Male,68,50,67635.0,Affluent,0,1,0,0.1579,Two year,DSL,75.15
9504-YAZWB,Female,57,53,18225.0,Mass,0,0,0,0.0804,Two year,No,20.25
8819-ZBYNA,Female,59,58,98190.0,HNI,0,1,0,0.1789,Two year,Fiber optic,109.1
6174-NRBTZ,Male,53,46,27675.0,Mass,0,1,0,0.1128,One year,DSL,30.75
9481-IEBZY,Male,68,72,101610.0,HNI,1,1,0,0.3954,Month-to-month,Fiber optic,112.9
1833-VGRUM,Female,68,1,66780.0,Affluent,1,0,1,0.941,Month-to-month,Fiber optic,74.2
6137-NICCO,Female,31,6,84645.0,HNI,1,0,0,0.5524,Month-to-month,Fiber optic,94.05
9065-ZCPQX,Male,65,72,70965.0,Affluent,0,1,0,0.1023,Two year,DSL,78.85
6402-EJMWF,Male,30,4,49770.0,Affluent,1,0,0,0.5089,Month-to-month,DSL,55.3
3620-EHIMZ,Female,56,52,17415.0,Mass,0,0,0,0.082,Two year,No,19.35
3213-VVOLG,Male,28,0,22815.0,Mass,0,0,0,0.232,Two year,No,25.35
6870-ECSHE,Female,29,2,18405.0,Mass,0,0,0,0.2204,One year,No,20.45
8747-UDCOI,Female,63,65,17415.0,Mass,0,1,0,0.0464,Two year,No,19.35
8374-XGEJJ,Male,68,43,90900.0,HNI,1,0,1,0.8598,Month-to-month,Fiber optic,101.0
2656-TABEH,Male,30,4,90180.0,HNI,1,0,1,0.9656,Month-to-month,Fiber optic,100.2
6946-LMSQS,Male,68,25,80145.0,HNI,0,0,1,0.644,One year,Fiber optic,89.05
4626-OZDTJ,Female,56,51,70785.0,Affluent,0,1,0,0.1596,One year,DSL,78.65
9169-BSVIN,Male,34,12,67275.0,Affluent,1,1,0,0.5115,Month-to-month,DSL,74.75
2325-ZUSFD,Female,59,57,63090.0,Affluent,0,1,1,0.5324,One year,DSL,70.1
8194-PEEBY,Female,41,24,17910.0,Mass,0,0,0,0.1594,One year,No,19.9
6872-HXFNF,Female,63,64,52515.0,Affluent,0,1,0,0.0984,One year,DSL,58.35
3932-CMDTD,Female,30,4,95085.0,HNI,0,0,1,0.7225,One year,Fiber optic,105.65
7714-YXSMB,Female,42,26,90450.0,HNI,1,1,0,0.5057,Month-to-month,Fiber optic,100.5
8387-UGUSU,Female,36,15,18045.0,Mass,1,0,0,0.4342,Month-to-month,No,20.05
1080-BWSYE,Male,68,64,23085.0,Mass,0,1,0,0.0571,Two year,No,25.65
4039-HEUNW,Male,68,36,86850.0,HNI,1,0,1,0.8733,Month-to-month,Fiber optic,96.5
1194-HVAIF,Female,42,27,85500.0,HNI,1,1,0,0.496,Month-to-month,Fiber optic,95.0
0812-WUPTB,Male,68,1,63765.0,Affluent,1,0,1,0.9368,Month-to-month,Fiber optic,70.85
3594-UVONA,Female,47,35,77355.0,HNI,0,1,1,0.6127,One year,DSL,85.95
0004-TLHLJ,Male,30,4,66510.0,Affluent,1,0,1,0.9324,Month-to-month,Fiber optic,73.9
1767-TGTKO,Female,32,8,40905.0,Mass,1,0,0,0.4855,Month-to-month,DSL,45.45
8439-LTUGF,Male,33,10,18000.0,Mass,1,1,0,0.4479,Month-to-month,No,20.0
8805-JNRAZ,Female,29,2,44280.0,Mass,1,0,0,0.5067,Month-to-month,DSL,49.2
5089-IFSDP,Female,59,58,98505.0,HNI,0,1,1,0.5793,Two year,Fiber optic,109.45
6418-HNFED,Male,56,51,74925.0,HNI,0,1,0,0.1654,Two year,DSL,83.25
0206-OYVOC,Female,53,46,17325.0,Mass,0,0,0,0.0983,Two year,No,19.25
7291-CDTMJ,Male,28,1,17685.0,Mass,1,1,0,0.4721,Month-to-month,No,19.65
7128-GGCNO,Male,53,46,65520.0,Affluent,1,1,0,0.4159,Month-to-month,Fiber optic,72.8
0237-YFUTL,Female,55,50,98685.0,HNI,1,1,0,0.4515,Month-to-month,Fiber optic,109.65
7691-KGKGP,Male,57,53,58500.0,Affluent,1,1,0,0.3869,Month-to-month,DSL,65.0
6710-HSJRD,Male,61,61,102690.0,HNI,1,0,0,0.427,Month-to-month,Fiber optic,114.1
3675-EQOZA,Male,30,5,18585.0,Mass,1,1,0,0.4624,Month-to-month,No,20.65
0840-DCNZE,Male,53,47,78255.0,HNI,0,1,0,0.1811,One year,DSL,86.95
1732-FEKLD,Female,57,54,85275.0,HNI,0,1,0,0.1717,One year,Fiber optic,94.75
9862-KJTYK,Male,38,19,22815.0,Mass,1,1,0,0.43,Month-to-month,DSL,25.35
0479-HMSWA,Female,42,26,94905.0,HNI,0,0,0,0.262,Two year,Fiber optic,105.45
5854-KSRBJ,Male,65,70,22860.0,Mass,0,0,0,0.0403,Two year,No,25.4
0365-BZUWY,Male,37,17,92295.0,HNI,1,0,0,0.533,Month-to-month,Fiber optic,102.55
4817-VYYWS,Female,44,30,90180.0,HNI,1,0,1,0.8944,Month-to-month,Fiber optic,100.2
5701-SVCWR,Female,28,1,21600.0,Mass,1,0,0,0.4776,Month-to-month,No,24.0
3129-AAQOU,Female,38,19,23040.0,Mass,0,0,0,0.1803,Two year,No,25.6
4922-CVPDX,Female,42,26,66150.0,Affluent,0,1,0,0.2216,Two year,DSL,73.5
1396-QWFBJ,Female,39,21,66645.0,Affluent,1,1,1,0.886,Month-to-month,Fiber optic,74.05
1357-BIJKI,Male,55,50,88425.0,HNI,0,0,0,0.1871,One year,Fiber optic,98.25
1099-BTKWT,Female,65,68,48960.0,Affluent,0,0,0,0.0824,One year,DSL,54.4
5299-SJCZT,Male,29,3,91395.0,HNI,1,1,1,0.9701,Month-to-month,Fiber optic,101.55
2018-PZKMU,Male,32,9,92790.0,HNI,1,0,0,0.5556,Month-to-month,Fiber optic,103.1
7340-KEFQE,Female,56,51,30780.0,Mass,0,1,0,0.1035,Two year,DSL,34.2
4570-QHXHL,Female,32,9,39375.0,Mass,1,0,0,0.4806,Month-to-month,DSL,43.75
2403-BCASL,Male,68,41,100755.0,HNI,0,0,1,0.6291,One year,Fiber optic,111.95
7392-YYPYJ,Male,40,22,90585.0,HNI,1,0,0,0.5169,Month-to-month,Fiber optic,100.65
2898-LSJGD,Female,39,21,50355.0,Affluent,0,0,1,0.6131,One year,DSL,55.95
2223-GDSHL,Male,65,71,104445.0,HNI,0,1,0,0.1521,Two year,Fiber optic,116.05
7359-PTSXY,Male,28,1,41175.0,Mass,1,0,1,0.905,Month-to-month,DSL,45.75
9470-RTWDV,Male,42,26,73800.0,HNI,0,1,0,0.2323,One year,DSL,82.0
2176-OSJUV,Male,65,71,58635.0,Affluent,0,1,0,0.0878,Two year,DSL,65.15
9348-YVOMK,Male,30,4,40320.0,Mass,1,1,0,0.4956,Month-to-month,DSL,44.8
8104-OSKWT,Female,34,12,71820.0,Affluent,1,0,0,0.5179,Month-to-month,Fiber optic,79.8
4521-YEEHE,Female,37,18,79965.0,HNI,1,0,0,0.5129,Month-to-month,Fiber optic,88.85
4090-KPJIP,Female,29,3,67455.0,Affluent,1,0,0,0.5365,Month-to-month,Fiber optic,74.95
3786-WOVKF,Female,68,72,96165.0,HNI,0,1,0,0.1377,One year,Fiber optic,106.85
4503-BDXBD,Male,34,11,67455.0,Affluent,1,0,1,0.9145,Month-to-month,Fiber optic,74.95
6086-ESGRL,Female,28,1,72135.0,HNI,1,1,1,0.9485,Month-to-month,Fiber optic,80.15
2592-HODOV,Male,35,13,17370.0,Mass,0,1,0,0.1888,One year,No,19.3
3886-CERTZ,Female,65,72,98325.0,HNI,0,0,1,0.5407,One year,Fiber optic,109.25
7995-ZHHNZ,Male,51,42,50490.0,Affluent,0,1,0,0.1558,One year,DSL,56.1
3824-RHKVR,Female,37,17,17730.0,Mass,1,1,0,0.4283,Month-to-month,No,19.7
5816-SCGFC,Female,68,7,46170.0,Affluent,1,0,0,0.4956,Month-to-month,DSL,51.3
5989-AXPUC,Female,65,68,106740.0,HNI,0,0,0,0.1635,Two year,Fiber optic,118.6
4979-HPRFL,Male,58,56,21735.0,Mass,0,1,0,0.0771,Two year,No,24.15
8590-OHDIW,Female,48,38,18270.0,Mass,0,0,0,0.1215,One year,No,20.3
8015-IHCGW,Female,65,72,103950.0,HNI,0,0,0,0.1486,Two year,Fiber optic,115.5
2332-TODQS,Female,54,48,22545.0,Mass,0,1,0,0.1001,One year,No,25.05
9278-VZKCD,Female,68,52,98190.0,HNI,1,0,0,0.4453,Month-to-month,Fiber optic,109.1
8008-OTEZX,Female,47,35,17685.0,Mass,0,0,0,0.1289,One year,No,19.65
2773-OVBPK,Male,64,67,100170.0,HNI,0,1,0,0.157,Two year,Fiber optic,111.3
5999-LCXAO,Female,28,1,26910.0,Mass,1,0,0,0.485,Month-to-month,DSL,29.9
5206-XZZQI,Male,57,53,72540.0,HNI,1,0,0,0.4066,Month-to-month,Fiber optic,80.6
4803-LBYPN,Male,46,34,18720.0,Mass,1,0,0,0.3831,Month-to-month,No,20.8
5759-RCVCB,Female,29,3,31680.0,Mass,1,1,1,0.8862,Month-to-month,DSL,35.2
6372-RFVNS,Female,28,1,70920.0,Affluent,1,0,1,0.9468,Month-to-month,Fiber optic,78.8
2139-FQHLM,Male,38,19,80955.0,HNI,1,0,0,0.5116,Month-to-month,Fiber optic,89.95
8261-GWDBQ,Female,68,60,104445.0,HNI,0,1,0,0.1822,Two year,Fiber optic,116.05
1093-YSWCA,Male,34,11,17595.0,Mass,0,1,0,0.1946,Two year,No,19.55
8938-UMKPI,Female,53,47,95760.0,HNI,1,0,1,0.8556,Month-to-month,Fiber optic,106.4
0991-BRRFB,Male,37,18,44460.0,Mass,1,0,1,0.8631,Month-to-month,DSL,49.4
3882-IYOIJ,Female,61,60,103725.0,HNI,0,1,0,0.1812,Two year,Fiber optic,115.25
8749-TZYEC,Male,65,72,22320.0,Mass,0,1,0,0.0341,Two year,No,24.8
1755-FZQEC,Male,49,39,17910.0,Mass,0,0,0,0.1183,One year,No,19.9
3115-JPJDD,Female,60,59,73125.0,HNI,0,1,0,0.141,One year,Fiber optic,81.25
5600-KTXFM,Male,29,2,62955.0,Affluent,1,0,0,0.5329,Month-to-month,Fiber optic,69.95
3871-IKPYH,Male,68,1,62190.0,Affluent,1,0,1,0.9345,Month-to-month,Fiber optic,69.1
6319-IEJWJ,Male,39,20,81180.0,HNI,1,0,1,0.9091,Month-to-month,Fiber optic,90.2
9025-AOMKI,Female,31,6,84195.0,HNI,1,1,1,0.9517,Month-to-month,Fiber optic,93.55
6339-TBELP,Male,65,71,77760.0,HNI,0,1,0,0.1146,Two year,Fiber optic,86.4
7964-YESJC,Female,41,24,59670.0,Affluent,1,0,0,0.468,Month-to-month,DSL,66.3
6173-GOLSU,Male,68,67,85185.0,HNI,1,1,0,0.386,Month-to-month,Fiber optic,94.65
5275-SQEIZ,Male,28,1,72765.0,HNI,1,0,1,0.9494,Month-to-month,Fiber optic,80.85
7716-YTYHG,Female,54,48,73845.0,HNI,0,0,1,0.5721,One year,Fiber optic,82.05
9938-ZREHM,Female,48,37,64890.0,Affluent,0,0,0,0.1897,One year,DSL,72.1
7950-XWOVN,Male,34,11,31230.0,Mass,1,0,0,0.4637,Month-to-month,DSL,34.7
4390-KYULV,Male,29,3,18495.0,Mass,1,1,1,0.8677,Month-to-month,No,20.55
4647-MUZON,Female,37,18,86355.0,HNI,1,1,0,0.5219,Month-to-month,Fiber optic,95.95
9702-AIUJO,Male,55,50,40320.0,Mass,0,1,0,0.1196,One year,DSL,44.8
8849-PRIQJ,Female,64,67,98460.0,HNI,0,0,0,0.1546,One year,Fiber optic,109.4
8851-RAGOV,Female,41,25,63945.0,Affluent,1,0,0,0.4713,Month-to-month,DSL,71.05
1304-NECVQ,Female,68,2,70695.0,Affluent,1,0,1,0.9437,Month-to-month,Fiber optic,78.55
5396-IZEPB,Male,32,9,17730.0,Mass,1,1,0,0.4502,Month-to-month,No,19.7
1729-VLAZJ,Female,33,10,36225.0,Mass,0,0,0,0.2234,One year,DSL,40.25
8285-ABVLB,Female,65,70,17865.0,Mass,0,1,0,0.0333,Two year,No,19.85
0701-TJSEF,Male,32,9,61425.0,Affluent,1,1,0,0.5116,Month-to-month,DSL,68.25
5712-VBOXD,Female,30,4,18135.0,Mass,1,1,0,0.4645,Month-to-month,No,20.15
6629-LADHQ,Female,29,2,45855.0,Affluent,1,0,0,0.5089,Month-to-month,DSL,50.95
