shipment_id,order_id,ship_date,route,category,otif,late_flag,gmv_inr,shipping_mode
SH-010750,26367,2016-01-21 09:11:00,Pacific Asia · South Asia,Water Sports,0,1,16599.17,Same Day
SH-001990,2284,2015-02-08 07:50:00,LATAM · Central America,Women's Apparel,0,1,4150.0,Standard Class
SH-006435,43988,2016-10-08 02:36:00,Pacific Asia · South Asia,Men's Footwear,0,1,10789.17,Second Class
SH-009531,30032,2016-03-17 09:11:00,Pacific Asia · Southeast Asia,Water Sports,1,0,16599.17,Standard Class
SH-006848,64444,2017-08-03 17:15:00,Europe · Western Europe,Fishing,0,1,33198.34,Standard Class
SH-016100,55520,2017-03-27 10:46:00,LATAM · South America,Shop By Sport,0,1,16595.85,Standard Class
SH-010086,18381,2015-09-28 07:19:00,Europe · Western Europe,Cardio Equipment,1,0,33196.68,Second Class
SH-003976,41472,2016-08-31 09:08:00,Other,Baseball & Softball,1,0,14520.85,Standard Class
SH-018979,67973,2017-09-23 05:37:00,Europe · Northern Europe,Water Sports,1,0,16599.17,Standard Class
SH-021835,18445,2015-10-03 05:45:00,Europe · Northern Europe,Cleats,0,1,9958.34,Standard Class
SH-019224,65211,2017-08-11 21:58:00,Europe · Southern Europe,Women's Apparel,1,0,8300.0,Standard Class
SH-011258,25557,2016-01-09 13:24:00,Pacific Asia · Oceania,Women's Apparel,1,0,12450.0,Same Day
SH-021112,21664,2015-11-15 05:30:00,Pacific Asia · Eastern Asia,Men's Footwear,0,1,10789.17,First Class
SH-010842,74487,2017-12-26 07:45:00,Pacific Asia · Eastern Asia,Computers,1,0,124500.0,Standard Class
SH-018454,28451,2016-02-22 07:18:00,Pacific Asia · Oceania,Fishing,1,0,33198.34,Standard Class
SH-001814,50203,2017-01-06 19:59:00,Other,Men's Footwear,1,0,10789.17,Standard Class
SH-019502,44710,2016-10-20 15:33:00,Other,Women's Apparel,0,1,12450.0,Second Class
SH-021823,30478,2016-03-24 21:27:00,Pacific Asia · Oceania,Fishing,1,0,33198.34,Standard Class
SH-014890,38180,2016-07-17 07:48:00,USCA · West of USA ,Trade-In,0,1,5475.51,Second Class
SH-016399,59977,2017-05-28 12:15:00,LATAM · Central America,Cardio Equipment,1,0,33196.68,Standard Class
SH-013019,32850,2016-04-30 12:28:00,Other,Men's Footwear,0,1,10789.17,Standard Class
SH-015775,26779,2016-01-28 21:31:00,Pacific Asia · Eastern Asia,Men's Footwear,0,1,10789.17,First Class
SH-017560,65797,2017-08-21 11:16:00,Europe · Western Europe,Indoor/Outdoor Games,0,1,4148.34,Second Class
SH-003267,16448,2015-09-02 02:07:00,Europe · Western Europe,Shop By Sport,1,0,13276.68,Standard Class
SH-010456,49558,2016-12-28 10:01:00,Other,Fishing,1,0,33198.34,Standard Class
SH-019255,42317,2016-09-12 17:10:00,Other,Cardio Equipment,1,0,16598.34,Standard Class
SH-002304,24097,2015-12-21 17:54:00,Pacific Asia · Oceania,Men's Footwear,1,0,10789.17,Standard Class
SH-005848,24966,2016-01-02 10:21:00,Pacific Asia · Southeast Asia,Men's Footwear,1,0,10789.17,Standard Class
SH-004422,48576,2016-12-12 01:59:00,Other,Camping & Hiking,1,0,24898.34,Second Class
SH-015280,17415,2015-09-18 04:53:00,Europe · Northern Europe,Men's Footwear,0,1,10789.17,Standard Class
SH-011722,71126,2017-11-06 06:15:00,Europe · Western Europe,Consumer Electronics,1,0,20989.04,Standard Class
SH-011370,49280,2016-12-20 20:37:00,Other,Cleats,1,0,14937.51,Same Day
SH-016031,45160,2016-10-27 05:12:00,Other,Indoor/Outdoor Games,0,1,8296.68,Second Class
SH-010436,41960,2016-09-10 12:06:00,Other,Men's Footwear,0,1,10789.17,Standard Class
SH-017947,13932,2015-07-23 20:38:00,Europe · Northern Europe,Indoor/Outdoor Games,1,0,20741.7,Same Day
SH-017228,18106,2015-09-24 06:59:00,Europe · Western Europe,Water Sports,0,1,16599.17,First Class
SH-007156,23639,2015-12-17 01:26:00,Pacific Asia · Southeast Asia,Indoor/Outdoor Games,0,1,20741.7,Standard Class
SH-013204,3142,2015-02-16 08:25:00,LATAM · Central America,Fishing,0,1,33198.34,Same Day
SH-018257,74207,2017-12-21 05:40:00,Pacific Asia · Eastern Asia,CDs ,1,0,937.07,First Class
SH-010884,31876,2016-04-12 07:13:00,Other,Water Sports,0,1,16599.17,First Class
SH-018461,18587,2015-10-02 07:30:00,Europe · Southern Europe,Men's Footwear,1,0,10789.17,Standard Class
SH-008326,58674,2017-05-08 11:45:00,LATAM · South America,Men's Footwear,0,1,10789.17,First Class
SH-009892,33966,2016-05-12 19:27:00,USCA · West of USA ,Electronics,1,0,6969.51,Standard Class
SH-001105,62964,2017-07-13 02:44:00,Europe · Western Europe,Cleats,0,1,14937.51,Standard Class
SH-016311,12815,2015-07-13 01:18:00,Europe · Western Europe,Indoor/Outdoor Games,0,1,20741.7,Second Class
SH-014238,66804,2017-09-07 04:03:00,Europe · Western Europe,Indoor/Outdoor Games,0,1,4148.34,Standard Class
SH-001699,64092,2017-07-26 13:55:00,Europe · Southern Europe,Indoor/Outdoor Games,0,1,12445.02,First Class
SH-021758,23452,2015-12-12 07:55:00,Pacific Asia · Southeast Asia,Indoor/Outdoor Games,1,0,20741.7,Standard Class
SH-007267,8296,2015-05-04 02:06:00,LATAM · Central America,Shop By Sport,0,1,13276.68,First Class
SH-011984,25802,2016-01-14 15:14:00,Pacific Asia · Eastern Asia,Women's Apparel,0,1,20750.0,First Class
SH-005802,36127,2016-06-14 08:32:00,Other,Water Sports,0,1,16599.17,Second Class
SH-008871,65128,2017-08-12 16:53:00,Europe · Southern Europe,Men's Footwear,1,0,10789.17,Standard Class
SH-008404,22748,2015-12-03 01:17:00,Pacific Asia · Oceania,Accessories,1,0,6222.51,Standard Class
SH-004175,5593,2015-03-25 15:07:00,LATAM · Central America,Cleats,0,1,4979.17,First Class
SH-011830,47903,2016-12-04 06:12:00,Other,Cleats,1,0,24895.85,Standard Class
SH-020250,67821,2017-09-17 12:22:00,Europe · Western Europe,Cardio Equipment,1,0,16598.34,Same Day
SH-009190,21071,2015-11-06 13:45:00,Pacific Asia · Southeast Asia,Electronics,1,0,7965.51,Standard Class
SH-015485,2389,2015-02-09 20:37:00,LATAM · Central America,Men's Footwear,0,1,10789.17,Standard Class
SH-003425,46669,2016-11-17 05:52:00,Other,Men's Footwear,0,1,10789.17,Standard Class
SH-012726,11691,2015-06-22 15:31:00,Europe · Western Europe,Cleats,1,0,9958.34,Standard Class
SH-002729,40720,2016-08-17 21:40:00,USCA · West of USA ,Fishing,1,0,33198.34,Same Day
SH-021502,53966,2017-02-28 18:20:00,LATAM · Central America,Women's Apparel,1,0,16600.0,Standard Class
SH-017104,49878,2017-01-02 02:08:00,Other,Electronics,1,0,15932.68,Standard Class
SH-008931,68758,2017-10-04 16:38:00,Europe · Western Europe,Women's Apparel,1,0,20750.0,Standard Class
SH-001062,58047,2017-04-29 08:05:00,LATAM · Central America,Camping & Hiking,0,1,24898.34,First Class
SH-000576,63167,2017-07-14 01:51:00,Europe · Northern Europe,Women's Apparel,1,0,8300.0,Standard Class
SH-021344,35980,2016-06-15 05:02:00,USCA · East of USA,Cleats,0,1,9958.34,Second Class
SH-009830,64601,2017-08-03 00:15:00,Europe · Southern Europe,Cardio Equipment,0,1,41495.85,First Class
SH-007851,52759,2017-02-11 03:28:00,LATAM · South America,Women's Apparel,0,1,16600.0,First Class
SH-017286,11256,2015-06-16 07:07:00,Europe · Northern Europe,Women's Apparel,1,0,16600.0,First Class
SH-008002,53516,2017-02-22 04:41:00,LATAM · Caribbean,Indoor/Outdoor Games,1,0,12445.02,Standard Class
SH-014811,45582,2016-10-30 09:03:00,Other,Fishing,0,1,33198.34,Second Class
SH-018960,41581,2016-08-30 11:19:00,Other,Cardio Equipment,0,1,24897.51,Same Day
SH-014667,52457,2017-02-07 17:40:00,LATAM · South America,Fishing,1,0,33198.34,Standard Class
SH-020812,10930,2015-06-15 12:54:00,Europe · Southern Europe,Cardio Equipment,0,1,24897.51,Second Class
SH-009371,23235,2015-12-08 03:54:00,Pacific Asia · Southeast Asia,Camping & Hiking,0,1,24898.34,First Class
SH-021808,32684,2016-04-24 02:18:00,Other,Cardio Equipment,0,1,16598.34,First Class
SH-000421,43823,2016-10-05 16:47:00,Other,Electronics,0,1,13275.85,Second Class
SH-008076,61482,2017-06-19 11:31:00,LATAM · South America,Indoor/Outdoor Games,0,1,4148.34,Second Class
SH-016461,70897,2017-11-03 22:01:00,Europe · Southern Europe,Consumer Electronics,0,1,20989.04,Second Class
SH-002098,11147,2015-06-15 16:56:00,Europe · Northern Europe,Cleats,0,1,19916.68,Second Class
SH-013886,44443,2016-10-14 18:00:00,Other,Women's Apparel,1,0,16600.0,Standard Class
SH-020694,66422,2017-08-28 02:14:00,Europe · Southern Europe,Water Sports,0,1,16599.17,Same Day
SH-015437,40762,2016-08-21 00:23:00,USCA · West of USA ,Men's Footwear,1,0,10789.17,Standard Class
SH-017851,60706,2017-06-07 03:39:00,LATAM · Central America,Hunting & Shooting,1,0,8217.0,Standard Class
SH-008264,65922,2017-08-23 07:03:00,Europe · Western Europe,Camping & Hiking,0,1,24898.34,Second Class
SH-021292,4738,2015-03-15 03:34:00,LATAM · Central America,Indoor/Outdoor Games,1,0,8296.68,Standard Class
SH-005017,56,2015-01-03 19:16:00,LATAM · Caribbean,Indoor/Outdoor Games,1,0,16593.36,Standard Class
SH-003760,12221,2015-06-30 09:12:00,Europe · Western Europe,Camping & Hiking,0,1,24898.34,First Class
SH-002738,59551,2017-05-21 07:01:00,LATAM · Caribbean,Camping & Hiking,0,1,24898.34,First Class
SH-019651,10689,2015-06-11 00:28:00,Europe · Western Europe,Women's Apparel,0,1,20750.0,Standard Class
SH-005726,18980,2015-10-11 01:11:00,Europe · Western Europe,Men's Footwear,0,1,10789.17,Second Class
SH-012518,22063,2015-11-23 01:18:00,Pacific Asia · Southeast Asia,Tennis & Racquet,1,0,18670.85,Standard Class
SH-007780,67276,2017-09-11 01:25:00,Europe · Southern Europe,Camping & Hiking,1,0,24898.34,Standard Class
SH-010383,33511,2016-05-06 04:02:00,USCA · West of USA ,Fishing,1,0,33198.34,Second Class
SH-010364,16679,2015-09-06 11:02:00,Europe · Southern Europe,Cleats,0,1,9958.34,Standard Class
SH-014046,41401,2016-08-29 08:15:00,Other,Women's Apparel,0,1,8300.0,First Class
SH-011828,41531,2016-08-31 05:48:00,Other,Water Sports,1,0,16599.17,Second Class
SH-001048,32556,2016-04-22 05:28:00,Other,Accessories,1,0,10370.85,Standard Class
SH-020854,22070,2015-11-25 03:45:00,Pacific Asia · Southeast Asia,Cleats,0,1,19916.68,Standard Class
SH-012697,30010,2016-03-20 01:29:00,Pacific Asia · South Asia,Men's Footwear,0,1,10789.17,Standard Class
SH-012888,49107,2016-12-19 20:01:00,Other,Indoor/Outdoor Games,0,1,8296.68,First Class
SH-020850,57479,2017-04-24 01:06:00,LATAM · Caribbean,Camping & Hiking,1,0,24898.34,Standard Class
SH-006994,16011,2015-08-24 17:00:00,Europe · Southern Europe,Indoor/Outdoor Games,1,0,8296.68,Standard Class
SH-012112,43252,2016-09-25 08:45:00,Other,Men's Footwear,0,1,10789.17,First Class
SH-011789,60280,2017-06-04 22:25:00,LATAM · Central America,Cleats,0,1,14937.51,Second Class
SH-008961,14423,2015-08-03 12:40:00,Europe · Northern Europe,Shop By Sport,1,0,6638.34,Standard Class
SH-013686,74166,2017-12-20 15:18:00,Pacific Asia · Oceania,Baby ,0,1,4903.64,First Class
SH-015528,44410,2016-10-16 06:27:00,Other,Men's Footwear,0,1,10789.17,Standard Class
SH-001873,66961,2017-09-04 23:04:00,Europe · Northern Europe,Women's Apparel,1,0,20750.0,Same Day
SH-013722,19702,2015-10-18 14:08:00,Europe · Western Europe,Cardio Equipment,1,0,33196.68,Standard Class
SH-009410,14781,2015-08-06 18:05:00,Europe · Western Europe,Fishing,1,0,33198.34,Standard Class
SH-017232,47278,2016-11-25 03:14:00,Other,Fishing,0,1,33198.34,Second Class
SH-014727,2708,2015-02-10 00:22:00,LATAM · Central America,Women's Apparel,0,1,20750.0,Same Day
SH-001919,29653,2016-03-10 20:24:00,Pacific Asia · Southeast Asia,Indoor/Outdoor Games,0,1,8296.68,First Class
SH-008952,20483,2015-10-30 23:45:00,Pacific Asia · Eastern Asia,Cardio Equipment,1,0,16598.34,Standard Class
SH-013009,36183,2016-06-16 04:09:00,Other,Shop By Sport,1,0,9957.51,Standard Class
SH-005798,35460,2016-06-07 14:52:00,USCA · East of USA,Women's Apparel,0,1,16600.0,Standard Class
SH-015872,21767,2015-11-16 17:35:00,Pacific Asia · Southeast Asia,Cleats,0,1,24895.85,First Class
SH-006313,24267,2015-12-24 05:27:00,Pacific Asia · South Asia,Shop By Sport,1,0,3319.17,Standard Class
SH-000089,12915,2015-07-14 12:20:00,Europe · Western Europe,Water Sports,0,1,16599.17,Standard Class
SH-007624,6842,2015-04-12 20:42:00,LATAM · Caribbean,Women's Apparel,1,0,4150.0,First Class
SH-012642,66518,2017-09-01 23:52:00,Europe · Western Europe,Fishing,1,0,33198.34,Standard Class
SH-000465,54878,2017-03-16 01:51:00,LATAM · Central America,Cleats,0,1,19916.68,Second Class
SH-000734,63299,2017-07-18 00:06:00,Europe · Western Europe,Water Sports,0,1,16599.17,Second Class
SH-011311,66127,2017-08-26 06:52:00,Europe · Western Europe,Cleats,1,0,14937.51,Standard Class
SH-012521,37542,2016-07-05 00:17:00,USCA · West of USA ,Indoor/Outdoor Games,1,0,16593.36,Standard Class
SH-002784,8911,2015-05-13 01:34:00,LATAM · Caribbean,Indoor/Outdoor Games,1,0,12445.02,Standard Class
SH-011981,49580,2016-12-26 17:43:00,Other,Fishing,0,1,33198.34,First Class
SH-017396,33818,2016-05-12 15:36:00,Other,Electronics,1,0,8630.34,Standard Class
SH-000496,12026,2015-06-27 12:53:00,Europe · Western Europe,Women's Apparel,1,0,4150.0,Standard Class
SH-020643,32700,2016-04-28 07:54:00,USCA · East of USA,Cardio Equipment,0,1,33196.68,Standard Class
SH-001382,15336,2015-08-14 20:32:00,Europe · Western Europe,Men's Footwear,0,1,10789.17,First Class
SH-013294,48085,2016-12-04 21:58:00,Other,Water Sports,0,1,16599.17,First Class
SH-006714,54287,2017-03-05 10:48:00,LATAM · Central America,Men's Footwear,0,1,10789.17,First Class
SH-009773,64751,2017-08-05 04:48:00,Europe · Western Europe,Fishing,1,0,33198.34,Standard Class
SH-004839,21005,2015-11-05 14:38:00,Pacific Asia · South Asia,Indoor/Outdoor Games,0,1,20741.7,First Class
SH-000843,37929,2016-07-09 15:52:00,Other,Cleats,0,1,9958.34,First Class
SH-013330,48698,2016-12-15 20:43:00,Other,Men's Footwear,1,0,10789.17,Standard Class
SH-012786,32781,2016-04-25 12:17:00,USCA · West of USA ,Cardio Equipment,1,0,9960.0,Second Class
SH-018679,36343,2016-06-18 12:13:00,USCA · West of USA ,Women's Apparel,1,0,8300.0,Standard Class
SH-009771,56157,2017-04-02 17:56:00,LATAM · Caribbean,Indoor/Outdoor Games,1,0,4148.34,Standard Class
SH-000147,3712,2015-02-27 04:07:00,LATAM · Central America,Fishing,1,0,33198.34,Standard Class
SH-015600,36739,2016-06-25 06:57:00,USCA · East of USA,Men's Footwear,0,1,10789.17,Standard Class
SH-019217,41957,2016-09-07 11:03:00,Other,Cleats,1,0,24895.85,Standard Class
SH-001234,67463,2017-09-15 18:56:00,Europe · Western Europe,Cleats,1,0,9958.34,Standard Class
SH-001330,59011,2017-05-13 09:49:00,LATAM · South America,Cardio Equipment,1,0,16598.34,Standard Class
SH-019013,27328,2016-02-05 21:51:00,Pacific Asia · Eastern Asia,Fishing,0,1,33198.34,First Class
SH-005272,13527,2015-07-20 10:45:00,Europe · Northern Europe,Shop By Sport,0,1,9957.51,Second Class
SH-007078,27497,2016-02-09 09:04:00,Pacific Asia · Eastern Asia,Women's Apparel,1,0,8300.0,Standard Class
SH-010232,67476,2017-09-13 23:29:00,Europe · Northern Europe,Camping & Hiking,1,0,24898.34,Standard Class
SH-000567,65507,2017-08-17 05:40:00,Europe · Western Europe,Water Sports,0,1,16599.17,Second Class
SH-018932,41568,2016-08-31 18:46:00,Other,Men's Footwear,0,1,10789.17,First Class
SH-014884,15347,2015-08-13 12:23:00,Europe · Western Europe,Women's Apparel,1,0,20750.0,Same Day
SH-010707,46554,2016-11-12 13:35:00,Other,Men's Footwear,0,1,10789.17,First Class
SH-009028,10663,2015-06-09 15:22:00,Europe · Western Europe,Indoor/Outdoor Games,0,1,12445.02,Second Class
SH-021843,25947,2016-01-17 18:02:00,Pacific Asia · Southeast Asia,Golf Balls,0,1,6220.85,Second Class
SH-001428,76503,2018-01-25 18:03:00,Pacific Asia · Southeast Asia,Video Games,1,0,3299.25,Standard Class
SH-012378,33731,2016-05-09 09:07:00,Other,Water Sports,1,0,16599.17,Standard Class
SH-010542,12770,2015-07-12 09:32:00,Europe · Southern Europe,Men's Footwear,0,1,10789.17,Standard Class
SH-006328,12692,2015-07-08 06:13:00,Europe · Southern Europe,Camping & Hiking,1,0,24898.34,Standard Class
SH-000104,55116,2017-03-17 13:14:00,LATAM · Central America,Women's Apparel,1,0,4150.0,Standard Class
SH-009690,68071,2017-09-22 15:57:00,Europe · Western Europe,Women's Apparel,1,0,20750.0,Second Class
SH-015093,39826,2016-08-06 08:28:00,USCA · West of USA ,Girls' Apparel,0,1,10375.0,First Class
SH-002355,38659,2016-07-23 07:37:00,USCA · West of USA ,Water Sports,0,1,16599.17,Standard Class
SH-019649,23852,2015-12-18 04:04:00,Pacific Asia · Oceania,Men's Footwear,0,1,10789.17,Second Class
SH-005675,36336,2016-06-16 09:46:00,USCA · East of USA,Cardio Equipment,0,1,16598.34,First Class
SH-013839,16068,2015-08-27 12:59:00,Europe · Western Europe,Cleats,1,0,24895.85,Standard Class
SH-008329,65009,2017-08-11 23:11:00,Europe · Western Europe,Cardio Equipment,0,1,16598.34,Second Class
SH-013663,49927,2016-12-31 19:18:00,Other,Indoor/Outdoor Games,0,1,16593.36,First Class
SH-007305,74908,2018-01-02 11:15:00,Pacific Asia · Southeast Asia,Crafts,1,0,38302.84,Standard Class
SH-004270,74220,2017-12-25 10:13:00,Pacific Asia · Oceania,CDs ,0,1,937.07,Standard Class
SH-008700,44675,2016-10-20 03:17:00,Other,Indoor/Outdoor Games,0,1,20741.7,Standard Class
SH-001495,11811,2015-06-24 09:34:00,Europe · Western Europe,Cleats,1,0,19916.68,Standard Class
SH-011349,62461,2017-07-02 18:31:00,Europe · Northern Europe,Indoor/Outdoor Games,1,0,16593.36,Standard Class
SH-000875,6665,2015-04-14 06:41:00,LATAM · Central America,Indoor/Outdoor Games,0,1,8296.68,Standard Class
SH-001272,31506,2016-04-06 21:36:00,Other,Men's Footwear,1,0,10789.17,Second Class
SH-016832,72395,2017-11-28 18:50:00,Pacific Asia · Eastern Asia,Men's Clothing,0,1,17500.55,Second Class
SH-010460,61173,2017-06-15 23:16:00,LATAM · Caribbean,Camping & Hiking,1,0,24898.34,Standard Class
SH-013309,37183,2016-06-30 18:30:00,USCA · West of USA ,Indoor/Outdoor Games,1,0,12445.02,Standard Class
SH-002836,3326,2015-02-20 12:53:00,LATAM · Caribbean,Cardio Equipment,0,1,33196.68,First Class
SH-015770,62259,2017-07-02 19:45:00,Europe · Northern Europe,Indoor/Outdoor Games,0,1,16593.36,Standard Class
SH-011278,29600,2016-03-10 01:50:00,Pacific Asia · South Asia,Cardio Equipment,0,1,7470.0,First Class
SH-004632,48041,2016-12-04 06:33:00,Pacific Asia · South Asia,Women's Apparel,1,0,20750.0,Standard Class
SH-013325,5509,2015-03-27 09:41:00,LATAM · South America,Shop By Sport,0,1,6638.34,Standard Class
SH-014751,31012,2016-03-31 16:32:00,Pacific Asia · Oceania,Women's Apparel,1,0,16600.0,Standard Class
SH-000072,13837,2015-07-23 23:22:00,Europe · Western Europe,Camping & Hiking,0,1,24898.34,First Class
SH-012076,47955,2016-12-07 00:25:00,Other,Shop By Sport,1,0,13276.68,Standard Class
SH-001997,37026,2016-06-26 11:30:00,Other,Men's Footwear,1,0,10789.17,Standard Class
SH-002000,53370,2017-02-24 01:32:00,LATAM · South America,Camping & Hiking,0,1,24898.34,Standard Class
SH-019249,33844,2016-05-14 00:42:00,USCA · West of USA ,Cleats,0,1,4979.17,Standard Class
SH-019047,21968,2015-11-21 16:01:00,Pacific Asia · Eastern Asia,Indoor/Outdoor Games,0,1,16593.36,Second Class
SH-015638,74576,2017-12-26 14:56:00,Pacific Asia · Southeast Asia,Consumer Electronics,1,0,20989.04,Second Class
SH-002792,8691,2015-05-09 20:29:00,LATAM · Central America,Accessories,1,0,4148.34,Standard Class
SH-013708,66762,2017-09-04 13:21:00,Europe · Western Europe,Water Sports,1,0,16599.17,Standard Class
SH-011638,18209,2015-09-24 07:04:00,Europe · Southern Europe,Golf Gloves,0,1,2074.17,Same Day
SH-011878,54823,2017-03-15 06:35:00,LATAM · South America,Cleats,1,0,19916.68,Standard Class
SH-010753,49615,2016-12-31 05:59:00,Other,Indoor/Outdoor Games,0,1,4148.34,Standard Class
SH-012061,43567,2016-09-30 23:06:00,Other,Indoor/Outdoor Games,1,0,20741.7,Standard Class
SH-008188,10740,2015-06-12 18:21:00,Europe · Southern Europe,Fishing,0,1,33198.34,Standard Class
SH-008308,21850,2015-11-21 22:40:00,Pacific Asia · Eastern Asia,Camping & Hiking,0,1,24898.34,Standard Class
SH-008327,48937,2016-12-17 08:27:00,Other,Shop By Sport,0,1,3319.17,First Class
SH-008236,19633,2015-10-18 13:57:00,Europe · Southern Europe,Indoor/Outdoor Games,1,0,4148.34,Standard Class
