session_id,channel,viewed,added,checkout,paid,abandon_reason
S-019140,Web,1,1,0,0,payment_fail
S-019141,App,1,1,1,1,
S-019142,Web,1,0,0,0,
S-019143,Web,1,1,1,1,
S-019144,Web,1,1,0,0,checkout_friction
S-019145,App,1,1,1,1,
S-019146,Store,1,1,1,1,
S-019147,Web,1,1,0,0,checkout_friction
S-019148,App,1,1,0,0,changed_mind
S-019149,App,1,1,1,1,
S-019150,App,1,1,0,0,shipping_cost
S-019151,Web,1,1,1,1,
S-019152,App,1,1,0,0,stock_out
S-019153,App,1,1,0,0,payment_fail
S-019154,Web,1,1,0,0,shipping_cost
S-019155,Store,1,0,0,0,
S-019156,App,1,1,1,1,
S-019157,Web,1,0,0,0,
S-019158,Web,1,1,0,0,shipping_cost
S-019159,Web,1,1,1,1,
S-019160,Web,1,0,0,0,
S-019161,App,1,1,0,0,checkout_friction
S-019162,Web,1,0,0,0,
S-019163,Store,1,1,1,1,
S-019164,Web,1,1,1,1,
S-019165,App,1,0,0,0,
S-019166,App,1,1,1,1,
S-019167,Web,1,1,0,0,checkout_friction
S-019168,Web,1,1,1,1,
S-019169,Web,1,1,1,1,
S-019170,App,1,1,1,1,
S-019171,Web,1,1,0,0,changed_mind
S-019172,Web,1,1,1,1,
S-019173,Web,1,1,1,1,
S-019174,App,1,1,1,1,
S-019175,Web,1,1,1,1,
S-019176,Web,1,0,0,0,
S-019177,App,1,0,0,0,
S-019178,App,1,1,0,0,payment_fail
S-019179,Web,1,1,0,0,shipping_cost
S-019180,App,1,1,1,1,
S-019181,App,1,1,1,1,
S-019182,Web,1,1,1,1,
S-019183,App,1,1,1,1,
S-019184,App,1,1,0,0,payment_fail
S-019185,Web,1,1,1,1,
S-019186,Web,1,1,1,1,
S-019187,App,1,1,0,0,checkout_friction
S-019188,Web,1,1,0,0,payment_fail
S-019189,App,1,1,0,0,payment_fail
S-019190,Web,1,1,1,1,
S-019191,App,1,1,0,0,stock_out
S-019192,Web,1,1,1,1,
S-019193,Web,1,0,0,0,
S-019194,Web,1,1,0,0,shipping_cost
S-019195,Web,1,0,0,0,
S-019196,App,1,1,1,1,
S-019197,Web,1,1,0,0,stock_out
S-019198,Web,1,1,1,1,
S-019199,App,1,1,1,1,
S-019200,Web,1,1,0,0,payment_fail
S-019201,Web,1,1,0,0,stock_out
S-019202,Store,1,0,0,0,
S-019203,App,1,1,1,1,
S-019204,App,1,0,0,0,
S-019205,Web,1,1,1,1,
S-019206,App,1,0,0,0,
S-019207,Web,1,0,0,0,
S-019208,Store,1,1,0,0,payment_fail
S-019209,Web,1,0,0,0,
S-019210,App,1,0,0,0,
S-019211,Store,1,1,1,1,
S-019212,Store,1,0,0,0,
S-019213,Store,1,1,0,0,payment_fail
S-019214,Store,1,1,1,1,
S-019215,Web,1,1,0,0,shipping_cost
S-019216,App,1,1,0,0,payment_fail
S-019217,Store,1,1,1,1,
S-019218,Web,1,0,0,0,
S-019219,Web,1,0,0,0,
S-019220,Web,1,1,1,1,
S-019221,Store,1,1,0,0,changed_mind
S-019222,Web,1,1,0,0,payment_fail
S-019223,App,1,0,0,0,
S-019224,App,1,1,0,0,payment_fail
S-019225,Web,1,1,0,0,stock_out
S-019226,Web,1,1,1,1,
S-019227,App,1,1,1,1,
S-019228,Web,1,1,0,0,payment_fail
S-019229,App,1,1,1,1,
S-019230,Web,1,1,0,0,changed_mind
S-019231,Web,1,1,0,0,stock_out
S-019232,Web,1,1,1,1,
S-019233,Web,1,0,0,0,
S-019234,Web,1,1,0,0,payment_fail
S-019235,App,1,1,0,0,stock_out
S-019236,Web,1,1,0,0,payment_fail
S-019237,Web,1,1,1,1,
S-019238,Web,1,0,0,0,
S-019239,Web,1,1,0,0,shipping_cost
S-019240,App,1,1,0,0,payment_fail
S-019241,Web,1,1,1,1,
S-019242,Web,1,1,0,0,stock_out
S-019243,Store,1,1,1,1,
S-019244,Web,1,0,0,0,
S-019245,App,1,0,0,0,
S-019246,Store,1,1,1,1,
S-019247,Web,1,1,0,0,changed_mind
S-019248,Web,1,1,0,0,changed_mind
S-019249,App,1,0,0,0,
S-019250,Web,1,1,0,0,checkout_friction
S-019251,App,1,1,1,1,
S-019252,App,1,1,0,0,shipping_cost
S-019253,Web,1,0,0,0,
S-019254,Web,1,0,0,0,
S-019255,Web,1,0,0,0,
S-019256,App,1,1,1,1,
S-019257,Web,1,1,1,1,
S-019258,Store,1,1,1,1,
S-019259,Web,1,1,0,0,checkout_friction
S-019260,Web,1,0,0,0,
S-019261,Store,1,1,0,0,stock_out
S-019262,Web,1,1,1,1,
S-019263,App,1,0,0,0,
S-019264,App,1,1,1,1,
S-019265,Store,1,0,0,0,
S-019266,Web,1,1,0,0,checkout_friction
S-019267,Web,1,1,1,1,
S-019268,Web,1,0,0,0,
S-019269,Web,1,1,0,0,checkout_friction
S-019270,Web,1,1,0,0,checkout_friction
S-019271,Web,1,1,0,0,payment_fail
S-019272,Web,1,0,0,0,
S-019273,Web,1,1,0,0,stock_out
S-019274,Web,1,1,0,0,stock_out
S-019275,Web,1,1,0,0,changed_mind
S-019276,Store,1,1,1,1,
S-019277,App,1,1,0,0,payment_fail
S-019278,App,1,1,0,0,checkout_friction
S-019279,Web,1,1,1,1,
S-019280,Web,1,0,0,0,
S-019281,App,1,1,1,1,
S-019282,Store,1,1,0,0,payment_fail
S-019283,Web,1,0,0,0,
S-019284,App,1,1,0,0,shipping_cost
S-019285,App,1,0,0,0,
S-019286,App,1,0,0,0,
S-019287,Web,1,0,0,0,
S-019288,App,1,1,0,0,changed_mind
S-019289,App,1,1,1,1,
S-019290,Web,1,0,0,0,
S-019291,App,1,1,1,1,
S-019292,Web,1,1,1,1,
S-019293,Web,1,1,0,0,payment_fail
S-019294,Web,1,1,0,0,stock_out
S-019295,Web,1,1,1,1,
S-019296,Web,1,0,0,0,
S-019297,Web,1,1,1,1,
S-019298,App,1,0,0,0,
S-019299,Web,1,1,1,1,
S-019300,App,1,1,0,0,payment_fail
S-019301,Web,1,1,0,0,changed_mind
S-019302,App,1,1,0,0,stock_out
S-019303,Web,1,1,1,1,
S-019304,Web,1,1,0,0,shipping_cost
S-019305,Web,1,0,0,0,
S-019306,App,1,1,1,1,
S-019307,Store,1,1,0,0,stock_out
S-019308,App,1,0,0,0,
S-019309,Web,1,1,0,0,payment_fail
S-019310,App,1,1,0,0,stock_out
S-019311,Web,1,1,0,0,checkout_friction
S-019312,Web,1,1,1,1,
S-019313,App,1,1,1,1,
S-019314,Store,1,1,1,1,
S-019315,Store,1,0,0,0,
S-019316,App,1,1,0,0,payment_fail
S-019317,Web,1,0,0,0,
S-019318,Web,1,0,0,0,
S-019319,Web,1,1,1,1,
S-019320,Web,1,1,1,1,
S-019321,Store,1,0,0,0,
S-019322,App,1,1,1,1,
S-019323,Web,1,1,0,0,changed_mind
S-019324,Web,1,1,0,0,changed_mind
S-019325,Web,1,1,1,1,
S-019326,Web,1,0,0,0,
S-019327,Store,1,1,0,0,changed_mind
S-019328,App,1,1,0,0,stock_out
S-019329,Web,1,1,1,1,
S-019330,Web,1,1,1,1,
S-019331,Web,1,1,0,0,shipping_cost
S-019332,App,1,1,0,0,changed_mind
S-019333,Store,1,1,0,0,payment_fail
S-019334,App,1,1,1,1,
S-019335,App,1,1,1,1,
S-019336,App,1,1,1,1,
S-019337,App,1,0,0,0,
S-019338,Web,1,1,1,1,
S-019339,Web,1,1,0,0,shipping_cost
S-019340,Store,1,0,0,0,
S-019341,App,1,0,0,0,
S-019342,App,1,0,0,0,
S-019343,Web,1,1,1,1,
S-019344,Web,1,1,0,0,checkout_friction
S-019345,Web,1,1,0,0,payment_fail
S-019346,Web,1,0,0,0,
S-019347,Web,1,1,1,1,
S-019348,Web,1,1,1,1,
S-019349,App,1,1,1,1,
S-019350,Web,1,0,0,0,
S-019351,App,1,0,0,0,
S-019352,Web,1,0,0,0,
S-019353,App,1,0,0,0,
S-019354,Store,1,1,1,1,
S-019355,App,1,0,0,0,
S-019356,Web,1,1,1,1,
S-019357,Web,1,1,0,0,changed_mind
S-019358,App,1,0,0,0,
S-019359,Web,1,0,0,0,
S-019360,Store,1,1,1,1,
S-019361,App,1,1,0,0,payment_fail
S-019362,App,1,1,0,0,stock_out
S-019363,Web,1,1,1,1,
S-019364,Web,1,0,0,0,
S-019365,App,1,1,0,0,changed_mind
S-019366,Web,1,1,1,1,
S-019367,Web,1,1,1,1,
S-019368,Web,1,1,1,1,
S-019369,Web,1,1,0,0,shipping_cost
S-019370,Web,1,1,1,1,
S-019371,Store,1,0,0,0,
S-019372,Web,1,0,0,0,
S-019373,Web,1,1,1,1,
S-019374,Web,1,1,1,1,
S-019375,Web,1,0,0,0,
S-019376,Store,1,0,0,0,
S-019377,Web,1,1,1,1,
S-019378,Web,1,1,0,0,payment_fail
S-019379,App,1,1,1,1,
S-019380,Web,1,0,0,0,
S-019381,Store,1,1,0,0,shipping_cost
S-019382,App,1,1,1,1,
S-019383,Web,1,0,0,0,
S-019384,Web,1,0,0,0,
S-019385,Web,1,1,1,1,
S-019386,Store,1,1,1,1,
S-019387,Web,1,1,0,0,checkout_friction
S-019388,Web,1,1,0,0,changed_mind
S-019389,Store,1,1,0,0,shipping_cost
S-019390,App,1,1,1,1,
S-019391,App,1,0,0,0,
S-019392,Web,1,1,1,1,
S-019393,Web,1,0,0,0,
S-019394,Store,1,0,0,0,
S-019395,Web,1,1,1,1,
S-019396,Web,1,0,0,0,
S-019397,App,1,0,0,0,
S-019398,App,1,1,0,0,stock_out
S-019399,Web,1,1,1,1,
S-019400,App,1,1,1,1,
S-019401,App,1,0,0,0,
S-019402,Web,1,1,0,0,shipping_cost
S-019403,Web,1,1,0,0,shipping_cost
S-019404,App,1,0,0,0,
S-019405,App,1,1,1,1,
S-019406,Web,1,1,1,1,
S-019407,Web,1,1,1,1,
S-019408,App,1,1,1,1,
S-019409,Web,1,0,0,0,
S-019410,Web,1,0,0,0,
S-019411,Web,1,1,0,0,shipping_cost
S-019412,Web,1,1,1,1,
S-019413,App,1,1,1,1,
S-019414,Web,1,1,0,0,payment_fail
S-019415,Web,1,0,0,0,
S-019416,App,1,0,0,0,
S-019417,Web,1,0,0,0,
S-019418,Web,1,0,0,0,
S-019419,Web,1,1,0,0,stock_out
S-019420,Store,1,1,0,0,checkout_friction
S-019421,Web,1,1,1,1,
S-019422,Web,1,1,0,0,checkout_friction
S-019423,Web,1,1,1,1,
S-019424,Web,1,0,0,0,
S-019425,Web,1,1,1,1,
S-019426,Web,1,0,0,0,
S-019427,Web,1,1,0,0,checkout_friction
S-019428,App,1,1,0,0,shipping_cost
S-019429,App,1,0,0,0,
S-019430,Store,1,1,0,0,shipping_cost
S-019431,App,1,1,1,1,
S-019432,Web,1,1,0,0,changed_mind
S-019433,App,1,1,0,0,checkout_friction
S-019434,App,1,1,0,0,stock_out
S-019435,Web,1,0,0,0,
S-019436,Web,1,1,0,0,shipping_cost
S-019437,App,1,0,0,0,
S-019438,Web,1,1,0,0,changed_mind
S-019439,App,1,1,0,0,stock_out
S-019440,Web,1,0,0,0,
S-019441,App,1,0,0,0,
S-019442,App,1,1,0,0,checkout_friction
S-019443,Web,1,1,0,0,stock_out
S-019444,Web,1,1,1,1,
S-019445,App,1,1,0,0,shipping_cost
S-019446,Web,1,1,1,1,
S-019447,Web,1,1,1,1,
S-019448,Web,1,1,1,1,
S-019449,Web,1,0,0,0,
S-019450,Web,1,0,0,0,
S-019451,Web,1,1,1,1,
S-019452,Web,1,1,0,0,payment_fail
S-019453,Web,1,1,1,1,
S-019454,Store,1,1,1,1,
S-019455,App,1,1,1,1,
S-019456,Web,1,1,0,0,shipping_cost
S-019457,App,1,0,0,0,
S-019458,Web,1,1,1,1,
S-019459,Web,1,0,0,0,
S-019460,Web,1,0,0,0,
S-019461,Store,1,1,0,0,shipping_cost
S-019462,App,1,1,1,1,
S-019463,Web,1,1,0,0,checkout_friction
S-019464,Web,1,0,0,0,
S-019465,Web,1,1,1,1,
S-019466,Web,1,0,0,0,
S-019467,Store,1,1,0,0,changed_mind
S-019468,Web,1,0,0,0,
S-019469,Web,1,0,0,0,
S-019470,App,1,1,0,0,shipping_cost
S-019471,App,1,0,0,0,
S-019472,App,1,1,0,0,shipping_cost
S-019473,Web,1,1,0,0,changed_mind
S-019474,Web,1,1,1,1,
S-019475,Store,1,0,0,0,
S-019476,App,1,1,1,1,
S-019477,Store,1,1,1,1,
S-019478,App,1,1,0,0,changed_mind
S-019479,Store,1,0,0,0,
S-019480,Store,1,0,0,0,
S-019481,App,1,1,1,1,
S-019482,Web,1,0,0,0,
S-019483,Web,1,0,0,0,
S-019484,Web,1,1,0,0,payment_fail
S-019485,App,1,1,0,0,checkout_friction
S-019486,Web,1,1,1,1,
S-019487,App,1,0,0,0,
S-019488,Web,1,1,0,0,shipping_cost
S-019489,Web,1,1,1,1,
S-019490,Web,1,1,1,1,
S-019491,App,1,0,0,0,
S-019492,App,1,1,0,0,shipping_cost
S-019493,Store,1,1,1,1,
S-019494,Web,1,0,0,0,
S-019495,Web,1,1,0,0,payment_fail
S-019496,App,1,1,0,0,changed_mind
S-019497,Web,1,1,1,1,
S-019498,Web,1,1,1,1,
S-019499,App,1,1,0,0,stock_out
S-019500,Web,1,1,1,1,
S-019501,Web,1,1,0,0,checkout_friction
S-019502,Store,1,1,1,1,
S-019503,Web,1,1,1,1,
S-019504,App,1,0,0,0,
S-019505,Web,1,1,0,0,payment_fail
S-019506,Web,1,1,0,0,checkout_friction
S-019507,App,1,1,1,1,
S-019508,Web,1,1,1,1,
S-019509,Web,1,1,1,1,
S-019510,App,1,1,0,0,stock_out
S-019511,Web,1,1,0,0,shipping_cost
S-019512,Web,1,0,0,0,
S-019513,App,1,1,1,1,
S-019514,Web,1,0,0,0,
S-019515,App,1,1,0,0,payment_fail
S-019516,App,1,1,1,1,
S-019517,Web,1,1,0,0,shipping_cost
S-019518,App,1,1,1,1,
S-019519,Web,1,1,1,1,
S-019520,App,1,1,1,1,
S-019521,App,1,0,0,0,
S-019522,App,1,0,0,0,
S-019523,Web,1,1,0,0,checkout_friction
S-019524,Web,1,1,0,0,shipping_cost
S-019525,App,1,1,1,1,
S-019526,Web,1,0,0,0,
S-019527,Web,1,1,1,1,
S-019528,Web,1,0,0,0,
S-019529,Web,1,1,1,1,
S-019530,Web,1,0,0,0,
S-019531,Store,1,1,1,1,
S-019532,App,1,1,1,1,
S-019533,App,1,1,1,1,
S-019534,Web,1,1,0,0,shipping_cost
S-019535,App,1,0,0,0,
S-019536,Web,1,0,0,0,
S-019537,Web,1,1,1,1,
S-019538,App,1,1,1,1,
S-019539,App,1,1,1,1,
S-019540,Web,1,1,1,1,
S-019541,Web,1,1,0,0,stock_out
S-019542,Web,1,1,0,0,checkout_friction
S-019543,App,1,0,0,0,
S-019544,Web,1,1,0,0,changed_mind
S-019545,Web,1,0,0,0,
S-019546,Web,1,1,0,0,stock_out
S-019547,App,1,0,0,0,
S-019548,App,1,1,1,1,
S-019549,App,1,1,1,1,
S-019550,Web,1,1,0,0,payment_fail
S-019551,Web,1,0,0,0,
S-019552,Web,1,1,1,1,
S-019553,Web,1,1,1,1,
S-019554,App,1,1,1,1,
S-019555,App,1,1,1,1,
S-019556,App,1,1,1,1,
S-019557,App,1,0,0,0,
S-019558,Web,1,1,0,0,checkout_friction
S-019559,App,1,1,0,0,payment_fail
S-019560,Web,1,0,0,0,
S-019561,Web,1,0,0,0,
S-019562,App,1,1,1,1,
S-019563,Web,1,1,0,0,payment_fail
S-019564,Web,1,1,0,0,checkout_friction
S-019565,Web,1,1,0,0,payment_fail
S-019566,App,1,0,0,0,
S-019567,Web,1,1,1,1,
S-019568,Web,1,1,0,0,payment_fail
S-019569,App,1,1,0,0,changed_mind
S-019570,Web,1,1,1,1,
S-019571,App,1,1,1,1,
S-019572,Web,1,1,0,0,shipping_cost
S-019573,App,1,0,0,0,
S-019574,Web,1,1,0,0,payment_fail
S-019575,Web,1,1,0,0,changed_mind
S-019576,Web,1,1,1,1,
S-019577,App,1,0,0,0,
S-019578,Web,1,0,0,0,
S-019579,Web,1,1,1,1,
S-019580,Web,1,1,0,0,stock_out
S-019581,Web,1,1,0,0,stock_out
S-019582,Web,1,1,1,1,
S-019583,Web,1,1,1,1,
S-019584,App,1,0,0,0,
S-019585,Web,1,1,1,1,
S-019586,App,1,1,0,0,payment_fail
S-019587,Web,1,1,0,0,changed_mind
S-019588,Web,1,1,0,0,stock_out
S-019589,App,1,0,0,0,
S-019590,Store,1,0,0,0,
S-019591,App,1,1,1,1,
S-019592,Web,1,1,0,0,payment_fail
S-019593,App,1,1,1,1,
S-019594,App,1,1,0,0,payment_fail
S-019595,App,1,0,0,0,
S-019596,Web,1,0,0,0,
S-019597,Web,1,1,1,1,
S-019598,App,1,1,0,0,payment_fail
S-019599,Web,1,0,0,0,
S-019600,Web,1,1,1,1,
S-019601,Web,1,1,0,0,changed_mind
S-019602,Web,1,0,0,0,
S-019603,Store,1,1,1,1,
S-019604,Web,1,1,0,0,payment_fail
S-019605,Web,1,1,0,0,stock_out
S-019606,App,1,0,0,0,
S-019607,Web,1,1,0,0,checkout_friction
S-019608,Web,1,1,1,1,
S-019609,Web,1,1,0,0,payment_fail
S-019610,Web,1,1,1,1,
S-019611,App,1,1,1,1,
S-019612,App,1,0,0,0,
S-019613,App,1,1,1,1,
S-019614,Web,1,1,0,0,changed_mind
S-019615,App,1,1,0,0,payment_fail
S-019616,App,1,0,0,0,
S-019617,Store,1,1,1,1,
S-019618,Web,1,1,1,1,
S-019619,Web,1,1,1,1,
S-019620,App,1,1,0,0,payment_fail
S-019621,Web,1,1,0,0,stock_out
S-019622,App,1,1,1,1,
S-019623,App,1,0,0,0,
S-019624,Web,1,0,0,0,
S-019625,App,1,0,0,0,
S-019626,Web,1,1,0,0,shipping_cost
S-019627,App,1,1,0,0,checkout_friction
S-019628,App,1,1,1,1,
S-019629,Web,1,1,0,0,changed_mind
S-019630,Web,1,1,1,1,
S-019631,App,1,1,1,1,
S-019632,App,1,1,0,0,payment_fail
S-019633,App,1,0,0,0,
S-019634,Web,1,1,0,0,shipping_cost
S-019635,Web,1,0,0,0,
S-019636,App,1,1,0,0,payment_fail
S-019637,Web,1,1,1,1,
S-019638,Web,1,1,0,0,checkout_friction
S-019639,App,1,1,1,1,
S-019640,Web,1,1,1,1,
S-019641,Store,1,0,0,0,
S-019642,App,1,1,1,1,
S-019643,Web,1,1,0,0,changed_mind
S-019644,Web,1,1,0,0,shipping_cost
S-019645,Web,1,1,0,0,changed_mind
S-019646,Web,1,0,0,0,
S-019647,App,1,1,0,0,changed_mind
S-019648,Web,1,1,0,0,stock_out
S-019649,Store,1,1,0,0,payment_fail
S-019650,Web,1,0,0,0,
S-019651,Web,1,1,1,1,
S-019652,Web,1,0,0,0,
S-019653,App,1,1,1,1,
S-019654,App,1,1,1,1,
S-019655,Store,1,0,0,0,
S-019656,App,1,1,0,0,payment_fail
S-019657,Web,1,1,0,0,payment_fail
S-019658,Store,1,1,1,1,
S-019659,App,1,0,0,0,
S-019660,Web,1,1,1,1,
S-019661,Web,1,0,0,0,
S-019662,App,1,1,0,0,shipping_cost
S-019663,Web,1,1,1,1,
S-019664,Web,1,1,1,1,
S-019665,Web,1,1,0,0,shipping_cost
S-019666,App,1,1,1,1,
S-019667,Web,1,1,1,1,
S-019668,Web,1,0,0,0,
S-019669,App,1,0,0,0,
S-019670,App,1,1,0,0,payment_fail
S-019671,Web,1,1,1,1,
S-019672,App,1,1,1,1,
S-019673,Web,1,0,0,0,
S-019674,Web,1,1,1,1,
S-019675,App,1,1,0,0,shipping_cost
S-019676,Web,1,1,1,1,
S-019677,Web,1,1,0,0,shipping_cost
S-019678,Web,1,0,0,0,
S-019679,Web,1,1,1,1,
S-019680,Web,1,1,1,1,
S-019681,App,1,1,1,1,
S-019682,App,1,1,0,0,payment_fail
S-019683,Web,1,1,1,1,
S-019684,Web,1,1,1,1,
S-019685,Web,1,0,0,0,
S-019686,Web,1,1,1,1,
S-019687,Web,1,1,1,1,
S-019688,Web,1,1,0,0,checkout_friction
S-019689,Web,1,0,0,0,
S-019690,App,1,0,0,0,
S-019691,Web,1,0,0,0,
S-019692,App,1,1,0,0,changed_mind
S-019693,Web,1,1,1,1,
S-019694,App,1,1,1,1,
S-019695,Web,1,1,0,0,shipping_cost
S-019696,Web,1,0,0,0,
S-019697,Web,1,0,0,0,
S-019698,App,1,0,0,0,
S-019699,Web,1,1,0,0,changed_mind
S-019700,Web,1,0,0,0,
S-019701,Web,1,1,0,0,shipping_cost
S-019702,Web,1,1,1,1,
S-019703,Web,1,1,0,0,checkout_friction
S-019704,Web,1,1,1,1,
S-019705,Web,1,0,0,0,
S-019706,App,1,1,0,0,changed_mind
S-019707,App,1,1,0,0,shipping_cost
S-019708,App,1,1,1,1,
S-019709,App,1,0,0,0,
S-019710,Web,1,0,0,0,
S-019711,App,1,0,0,0,
S-019712,App,1,0,0,0,
S-019713,Web,1,1,1,1,
S-019714,Web,1,1,0,0,checkout_friction
S-019715,App,1,0,0,0,
S-019716,Web,1,0,0,0,
S-019717,Web,1,1,0,0,stock_out
S-019718,App,1,1,1,1,
S-019719,Web,1,1,1,1,
S-019720,App,1,1,1,1,
S-019721,Store,1,1,1,1,
S-019722,Store,1,1,1,1,
S-019723,App,1,1,0,0,stock_out
S-019724,App,1,1,0,0,payment_fail
S-019725,Web,1,1,0,0,payment_fail
S-019726,App,1,1,1,1,
S-019727,App,1,1,1,1,
S-019728,App,1,1,1,1,
S-019729,Web,1,0,0,0,
S-019730,Web,1,1,0,0,changed_mind
S-019731,Web,1,1,1,1,
S-019732,App,1,1,1,1,
S-019733,Store,1,0,0,0,
S-019734,Web,1,1,1,1,
S-019735,Web,1,1,0,0,shipping_cost
S-019736,Web,1,1,0,0,changed_mind
S-019737,Web,1,0,0,0,
S-019738,App,1,1,1,1,
S-019739,Web,1,0,0,0,
S-019740,Store,1,1,0,0,stock_out
S-019741,Web,1,1,1,1,
S-019742,Store,1,1,0,0,shipping_cost
S-019743,Store,1,1,0,0,shipping_cost
S-019744,Store,1,1,0,0,shipping_cost
S-019745,App,1,0,0,0,
S-019746,Web,1,1,1,1,
S-019747,App,1,0,0,0,
S-019748,Web,1,1,0,0,payment_fail
S-019749,Store,1,1,1,1,
S-019750,Web,1,1,0,0,changed_mind
S-019751,Web,1,1,0,0,stock_out
S-019752,Web,1,1,0,0,shipping_cost
S-019753,Web,1,1,0,0,stock_out
S-019754,Web,1,1,1,1,
S-019755,Web,1,1,0,0,changed_mind
S-019756,Web,1,1,0,0,stock_out
S-019757,App,1,0,0,0,
S-019758,Web,1,0,0,0,
S-019759,App,1,1,0,0,payment_fail
S-019760,Web,1,1,1,1,
S-019761,Web,1,0,0,0,
S-019762,Web,1,0,0,0,
S-019763,Web,1,0,0,0,
S-019764,App,1,1,0,0,stock_out
S-019765,Store,1,1,0,0,stock_out
S-019766,Web,1,1,1,1,
S-019767,Web,1,1,1,1,
S-019768,Web,1,0,0,0,
S-019769,Web,1,1,1,1,
S-019770,App,1,1,0,0,payment_fail
S-019771,Web,1,0,0,0,
S-019772,App,1,1,1,1,
S-019773,Web,1,1,1,1,
S-019774,App,1,1,0,0,changed_mind
S-019775,Web,1,0,0,0,
S-019776,Web,1,1,0,0,checkout_friction
S-019777,Web,1,1,1,1,
S-019778,Web,1,1,0,0,payment_fail
S-019779,Web,1,1,1,1,
S-019780,App,1,1,1,1,
S-019781,Web,1,1,0,0,stock_out
S-019782,Web,1,1,0,0,checkout_friction
S-019783,App,1,1,0,0,checkout_friction
S-019784,Store,1,1,0,0,shipping_cost
S-019785,Store,1,1,1,1,
S-019786,App,1,1,1,1,
S-019787,Web,1,1,1,1,
S-019788,App,1,1,1,1,
S-019789,Store,1,1,0,0,changed_mind
S-019790,App,1,1,0,0,checkout_friction
S-019791,App,1,0,0,0,
S-019792,Store,1,1,1,1,
S-019793,Web,1,1,0,0,changed_mind
S-019794,Store,1,1,0,0,payment_fail
S-019795,Web,1,1,0,0,payment_fail
S-019796,Web,1,1,1,1,
S-019797,Web,1,1,0,0,stock_out
S-019798,App,1,1,1,1,
S-019799,App,1,1,1,1,
S-019800,App,1,0,0,0,
S-019801,Web,1,1,0,0,shipping_cost
S-019802,App,1,1,0,0,payment_fail
S-019803,Web,1,1,1,1,
S-019804,App,1,1,1,1,
S-019805,Web,1,1,0,0,shipping_cost
S-019806,Web,1,1,1,1,
S-019807,App,1,0,0,0,
S-019808,Web,1,1,0,0,stock_out
S-019809,App,1,1,1,1,
S-019810,App,1,1,1,1,
S-019811,Web,1,0,0,0,
S-019812,Web,1,1,1,1,
S-019813,App,1,0,0,0,
S-019814,Web,1,0,0,0,
S-019815,App,1,1,0,0,shipping_cost
S-019816,Web,1,0,0,0,
S-019817,App,1,0,0,0,
S-019818,Store,1,1,0,0,checkout_friction
S-019819,App,1,0,0,0,
S-019820,Web,1,1,1,1,
S-019821,Web,1,1,1,1,
S-019822,Store,1,1,1,1,
S-019823,Store,1,1,0,0,stock_out
S-019824,Store,1,1,1,1,
S-019825,Web,1,1,0,0,checkout_friction
S-019826,App,1,1,1,1,
S-019827,Web,1,0,0,0,
S-019828,Store,1,1,1,1,
S-019829,Web,1,1,0,0,checkout_friction
S-019830,App,1,0,0,0,
S-019831,Web,1,1,0,0,payment_fail
S-019832,App,1,1,1,1,
S-019833,Web,1,0,0,0,
S-019834,Store,1,1,0,0,changed_mind
S-019835,Web,1,1,1,1,
S-019836,Web,1,1,1,1,
S-019837,Web,1,1,1,1,
S-019838,Web,1,1,1,1,
S-019839,Web,1,0,0,0,
S-019840,Store,1,1,1,1,
S-019841,Web,1,0,0,0,
S-019842,Store,1,1,0,0,payment_fail
S-019843,Web,1,1,0,0,checkout_friction
S-019844,App,1,1,0,0,payment_fail
S-019845,Web,1,1,0,0,changed_mind
S-019846,App,1,1,1,1,
S-019847,Web,1,0,0,0,
S-019848,Web,1,1,1,1,
S-019849,App,1,1,0,0,stock_out
S-019850,App,1,1,1,1,
S-019851,Web,1,1,1,1,
S-019852,Store,1,0,0,0,
S-019853,Web,1,1,0,0,payment_fail
S-019854,Store,1,1,1,1,
S-019855,Web,1,1,1,1,
S-019856,Web,1,1,0,0,stock_out
S-019857,App,1,1,0,0,payment_fail
S-019858,Web,1,1,0,0,shipping_cost
S-019859,Web,1,1,1,1,
S-019860,Web,1,1,0,0,shipping_cost
S-019861,App,1,0,0,0,
S-019862,App,1,1,0,0,shipping_cost
S-019863,App,1,0,0,0,
S-019864,App,1,0,0,0,
S-019865,App,1,1,0,0,changed_mind
S-019866,Web,1,1,1,1,
S-019867,Store,1,0,0,0,
S-019868,Web,1,1,0,0,checkout_friction
S-019869,Web,1,1,0,0,shipping_cost
S-019870,Web,1,1,0,0,changed_mind
S-019871,Web,1,1,1,1,
S-019872,Web,1,1,1,1,
S-019873,Web,1,1,0,0,checkout_friction
S-019874,Web,1,0,0,0,
S-019875,Store,1,1,1,1,
S-019876,Web,1,0,0,0,
S-019877,App,1,1,1,1,
S-019878,Web,1,1,1,1,
S-019879,App,1,0,0,0,
S-019880,Web,1,1,0,0,stock_out
S-019881,Web,1,0,0,0,
S-019882,Web,1,0,0,0,
S-019883,Store,1,0,0,0,
S-019884,App,1,1,1,1,
S-019885,Web,1,1,1,1,
S-019886,Web,1,0,0,0,
S-019887,Web,1,1,0,0,payment_fail
S-019888,App,1,1,1,1,
S-019889,App,1,0,0,0,
S-019890,App,1,1,0,0,checkout_friction
S-019891,Web,1,1,1,1,
S-019892,Web,1,1,1,1,
S-019893,App,1,1,1,1,
S-019894,App,1,1,1,1,
S-019895,Web,1,1,1,1,
